# time, noise
4.248254309292446435e-02 1.936337058951233941e-22
4.297084818594658351e-02 -1.423637304272002001e-23
4.345915327896870267e-02 1.453573355982354922e-22
4.394745837199082183e-02 -6.293751563347117511e-22
4.443576346501294100e-02 1.661110709571601531e-22
4.492406855803506016e-02 1.746456039796654812e-22
4.541237365105718626e-02 -3.990255663042780891e-22
4.590067874407930543e-02 1.637168983617657201e-22
4.638898383710142459e-02 1.417962887371167971e-22
4.687728893012354375e-02 -3.272167751651118056e-23
4.736559402314566292e-02 1.225765212707679329e-22
4.785389911616778208e-02 -4.164125546644247258e-23
4.834220420918990124e-02 1.279684033896240842e-22
4.883050930221202734e-02 4.280512019172240028e-22
4.931881439523414651e-02 -1.042290231451367291e-22
4.980711948825626567e-02 2.268072746889113406e-22
5.029542458127838483e-02 -2.846978460425336384e-23
5.078372967430050400e-02 3.499692251414250703e-22
5.127203476732262316e-02 2.990878069568694330e-22
5.176033986034474926e-02 1.884652081085782177e-22
5.224864495336686843e-02 3.108804892266038844e-22
5.273695004638898759e-02 -1.273543329714661273e-22
5.322525513941110675e-02 -1.876482708521403950e-22
5.371356023243322592e-02 2.624211779983579036e-22
5.420186532545534508e-02 2.061441993487943886e-22
5.469017041847747118e-02 -2.136563486797940348e-23
5.517847551149959034e-02 -6.369341818083148431e-23
5.566678060452170951e-02 -4.779987024080925118e-22
5.615508569754382867e-02 8.472372016719938796e-23
5.664339079056594783e-02 -1.674592037949070395e-22
5.713169588358806700e-02 2.174547518122171955e-23
5.762000097661018616e-02 3.097509100747413306e-22
5.810830606963231226e-02 2.823359727853029653e-22
5.859661116265443143e-02 -6.730625018025994734e-23
5.908491625567655059e-02 8.819130407216986359e-23
5.957322134869866975e-02 4.030721958266710515e-23
6.006152644172078892e-02 -1.988626509345969688e-22
6.054983153474290808e-02 1.764188964502234494e-22
6.103813662776503418e-02 2.288897015504045659e-22
6.152644172078715334e-02 -1.089436950778434427e-22
6.201474681380927251e-02 5.319743031971491659e-23
6.250305190683139167e-02 1.533928294061970974e-22
6.299135699985351777e-02 2.959970645006568875e-22
6.347966209287563000e-02 5.820851344071277167e-22
6.396796718589775610e-02 -2.183083428341396515e-22
6.445627227891986832e-02 -2.702758621208319177e-23
6.494457737194199443e-02 5.380176931119152892e-25
6.543288246496410665e-02 -7.067705522404623859e-22
6.592118755798623275e-02 2.629584828441146870e-22
6.640949265100835885e-02 -2.296918426622713542e-22
6.689779774403047108e-02 -8.425676845866412108e-22
6.738610283705259718e-02 3.242253626344806381e-22
6.787440793007470941e-02 3.807196131176515461e-23
6.836271302309683551e-02 1.000482770770990626e-22
6.885101811611896161e-02 -1.633839786391791626e-22
6.933932320914107383e-02 7.356720587703832545e-23
6.982762830216319994e-02 -6.304615409273846804e-22
7.031593339518531216e-02 -2.248475579452623045e-22
7.080423848820743826e-02 -2.542318553790654487e-22
7.129254358122955049e-02 -9.890603840106533457e-23
7.178084867425167659e-02 1.974562296915725431e-22
7.226915376727380269e-02 -3.602430849670638497e-22
7.275745886029591492e-02 1.803482652946112220e-22
7.324576395331804102e-02 7.929666019418376209e-22
7.373406904634015324e-02 -4.131785390928253951e-22
7.422237413936227934e-02 1.130289508499019537e-22
7.471067923238439157e-02 6.590707716517534977e-22
7.519898432540651767e-02 -3.910079842706555877e-22
7.568728941842864377e-02 -3.337158433145067882e-22
7.617559451145075600e-02 1.519735585200061543e-22
7.666389960447288210e-02 1.529869175953965219e-22
7.715220469749499432e-02 3.361847860394508357e-22
7.764050979051712043e-02 4.791802520308930818e-22
7.812881488353923265e-02 -5.269543515551252196e-23
7.861711997656135875e-02 1.126899461739558203e-22
7.910542506958348485e-02 -4.700027245349026080e-22
7.959373016260559708e-02 1.922696972363396006e-23
8.008203525562772318e-02 -1.378024723997415570e-22
8.057034034864983540e-02 -5.744215349331265736e-22
8.105864544167196151e-02 5.465123918793741947e-23
8.154695053469408761e-02 3.400914988110385057e-22
8.203525562771619983e-02 1.122356896129929591e-22
8.252356072073832594e-02 3.447765776665237961e-22
8.301186581376043816e-02 -1.227603455461648812e-22
8.350017090678256426e-02 8.451023183149164112e-23
8.398847599980467649e-02 -3.817570381667146509e-22
8.447678109282680259e-02 4.171050488797300451e-22
8.496508618584892869e-02 -8.004661671398429091e-23
8.545339127887104091e-02 2.931769040177477563e-24
8.594169637189316702e-02 -2.332734863646163842e-22
8.643000146491527924e-02 3.345387599730014468e-23
8.691830655793740534e-02 3.631718634906419043e-22
8.740661165095951757e-02 -2.621206473229121189e-22
8.789491674398164367e-02 -1.098998656256864589e-22
8.838322183700376977e-02 1.491843577622487167e-22
8.887152693002588200e-02 3.826794299428144972e-22
8.935983202304800810e-02 -3.114361086719524591e-22
8.984813711607012032e-02 -2.080877068848147687e-22
9.033644220909224642e-02 5.784683323999146720e-23
9.082474730211437253e-02 -1.523304907552435200e-24
9.131305239513648475e-02 3.774685832986867821e-23
9.180135748815861085e-02 -1.921891179020598942e-22
9.228966258118072308e-02 -3.653821987379561341e-22
9.277796767420284918e-02 3.833322996845301967e-22
9.326627276722496140e-02 -4.993260760429805251e-23
9.375457786024708751e-02 -5.466416870198501109e-22
9.424288295326921361e-02 3.252823686041868278e-22
9.473118804629132583e-02 -1.266090133411176346e-22
9.521949313931345193e-02 6.373256949890936568e-23
9.570779823233556416e-02 1.805017311045861163e-22
9.619610332535769026e-02 -2.249675607383147450e-22
9.668440841837980249e-02 -1.337337146277454716e-22
9.717271351140192859e-02 -3.591540474653749862e-22
9.766101860442405469e-02 -3.578773136525204267e-22
9.814932369744616691e-02 -4.185210203693643489e-22
9.863762879046829302e-02 2.749213314121983138e-22
9.912593388349040524e-02 -2.362030313315427907e-22
9.961423897651253134e-02 5.622768445593774516e-23
1.001025440695346574e-01 -3.474198556573710080e-23
1.005908491625567697e-01 4.265461784223125387e-22
1.010791542555788958e-01 9.689677892918940530e-23
1.015674593486010080e-01 -4.097286034773463679e-22
1.020557644416231341e-01 1.480623743825586085e-22
1.025440695346452463e-01 -5.881544099706155135e-22
1.030323746276673724e-01 3.072082585911728214e-22
1.035206797206894985e-01 -9.963913631759716546e-23
1.040089848137116108e-01 1.234449825977374314e-22
1.044972899067337369e-01 -7.207613895439499600e-22
1.049855949997558491e-01 1.445801944173754861e-22
1.054739000927779752e-01 1.146418328405592155e-22
1.059622051858000874e-01 3.621786642455005190e-22
1.064505102788222135e-01 2.585706533551958781e-22
1.069388153718443396e-01 1.135658027823968641e-22
1.074271204648664518e-01 6.091210206146250412e-23
1.079154255578885779e-01 -4.232009899163737994e-22
1.084037306509106902e-01 2.592172980741627611e-22
1.088920357439328163e-01 3.581229800994752487e-23
1.093803408369549424e-01 -1.125203270891260197e-22
1.098686459299770546e-01 -9.798069964955203414e-23
1.103569510229991807e-01 -9.786750824055657159e-23
1.108452561160212929e-01 6.503245486532795220e-23
1.113335612090434190e-01 -6.263718133463005975e-23
1.118218663020655312e-01 -2.402155420539057490e-22
1.123101713950876573e-01 3.744582770272463244e-22
1.127984764881097834e-01 -1.090078561775431302e-23
1.132867815811318957e-01 1.214777656265146728e-22
1.137750866741540218e-01 1.671605837518182910e-22
1.142633917671761340e-01 1.949316188957371432e-22
1.147516968601982601e-01 -9.877887284184730461e-23
1.152400019532203723e-01 1.889437065661456380e-23
1.157283070462424984e-01 7.993756072731822269e-23
1.162166121392646245e-01 -3.995525872901985353e-22
1.167049172322867368e-01 4.060849875886998961e-22
1.171932223253088629e-01 -2.404405338932051747e-22
1.176815274183309751e-01 -1.404472870285903775e-22
1.181698325113531012e-01 1.197483244284479499e-22
1.186581376043752134e-01 4.669579758542980720e-23
1.191464426973973395e-01 7.637533329352465449e-23
1.196347477904194656e-01 8.698203072698360829e-24
1.201230528834415778e-01 -4.786237758424262846e-22
1.206113579764637039e-01 6.895048069391253925e-22
1.210996630694858162e-01 3.724930887095521936e-22
1.215879681625079423e-01 -9.234906487290861876e-23
1.220762732555300684e-01 1.964361806772216859e-22
1.225645783485521806e-01 4.877492889522708187e-22
1.230528834415743067e-01 1.897074000797375391e-22
1.235411885345964189e-01 1.624352508743842743e-22
1.240294936276185450e-01 1.637429850019719535e-22
1.245177987206406572e-01 -2.783026105621527313e-23
1.250061038136627833e-01 1.818426846264300320e-22
1.254944089066848956e-01 -5.833640135620946097e-23
1.259827139997070355e-01 2.340988253220425636e-22
1.264710190927291478e-01 -4.700773154410513515e-22
1.269593241857512600e-01 -6.899643914593380178e-23
1.274476292787733722e-01 -1.903504968122719411e-22
1.279359343717955122e-01 -2.733222707785150874e-22
1.284242394648176244e-01 -2.564629125889001940e-22
1.289125445578397366e-01 1.008773374186273287e-22
1.294008496508618766e-01 -3.801740630211049566e-23
1.298891547438839889e-01 -3.161684437143054755e-22
1.303774598369061011e-01 1.547747955862510300e-22
1.308657649299282133e-01 3.918307881804321650e-22
1.313540700229503533e-01 -2.685630996486481691e-22
1.318423751159724655e-01 -1.782215955707439439e-22
1.323306802089945777e-01 1.712232127648950858e-22
1.328189853020167177e-01 1.993796674031333009e-23
1.333072903950388299e-01 -4.569908813646311602e-23
1.337955954880609422e-01 3.146508863530467171e-22
1.342839005810830544e-01 4.833406465848297752e-22
1.347722056741051944e-01 5.745803132575744027e-22
1.352605107671273066e-01 3.829646088627438589e-22
1.357488158601494188e-01 4.392443710258083837e-22
1.362371209531715588e-01 2.473027703630244732e-22
1.367254260461936710e-01 6.127520153311221203e-22
1.372137311392157832e-01 -2.300463630606077068e-22
1.377020362322379232e-01 -1.181975345678712018e-22
1.381903413252600354e-01 7.509107930507670446e-23
1.386786464182821477e-01 -2.671645711107797763e-22
1.391669515113042599e-01 -8.236158306795974917e-23
1.396552566043263999e-01 8.048886085429951477e-23
1.401435616973485121e-01 -1.291256439081010854e-22
1.406318667903706243e-01 -4.462672196036524575e-22
1.411201718833927643e-01 -7.996590873369225040e-23
1.416084769764148765e-01 8.059711240647215654e-23
1.420967820694369887e-01 2.764389729476267630e-22
1.425850871624591010e-01 4.610797784401305629e-23
1.430733922554812410e-01 2.707286014516866788e-22
1.435616973485033532e-01 -2.502287484150048755e-22
1.440500024415254654e-01 -3.132018105419547419e-22
1.445383075345476054e-01 -4.530248925523539105e-22
1.450266126275697176e-01 3.949060232676339559e-22
1.455149177205918298e-01 -1.915677954578003163e-22
1.460032228136139421e-01 4.766519369913054429e-23
1.464915279066360820e-01 3.871992358533447915e-22
1.469798329996581943e-01 -5.121823546366678352e-22
1.474681380926803065e-01 -2.643130356269755780e-22
1.479564431857024465e-01 4.855654333542545190e-22
1.484447482787245587e-01 1.268012948572746269e-22
1.489330533717466709e-01 -3.859099316619493721e-22
1.494213584647687831e-01 7.063762948753515261e-22
1.499096635577909231e-01 5.474097965114151555e-22
1.503979686508130353e-01 2.563953764403851946e-22
1.508862737438351476e-01 -4.481087532654115532e-22
1.513745788368572875e-01 4.175377454652519909e-22
1.518628839298793998e-01 -6.138551238910191585e-22
1.523511890229015120e-01 -1.418161211284930331e-22
1.528394941159236242e-01 4.610689673089386175e-22
1.533277992089457642e-01 -1.339635516370925803e-22
1.538161043019678764e-01 1.797709351005562458e-22
1.543044093949899886e-01 -2.212876079300574346e-22
1.547927144880121286e-01 3.096946829632989167e-22
1.552810195810342409e-01 -5.419112550083912649e-22
1.557693246740563531e-01 -3.632067908370046308e-22
1.562576297670784653e-01 -1.864268266001733065e-22
1.567459348601006053e-01 -4.748117535370127680e-23
1.572342399531227175e-01 1.212206337815580364e-22
1.577225450461448297e-01 -4.886306194363575929e-23
1.582108501391669697e-01 -1.604085637852088984e-22
1.586991552321890819e-01 1.796375097436901088e-22
1.591874603252111942e-01 -1.037646728779913138e-22
1.596757654182333341e-01 2.863498264305985190e-22
1.601640705112554464e-01 4.916380941589580960e-22
1.606523756042775586e-01 1.140699829129613058e-22
1.611406806972996708e-01 -3.782044846175142413e-22
1.616289857903218108e-01 -8.471357018803378967e-23
1.621172908833439230e-01 3.089625771205725276e-22
1.626055959763660352e-01 -2.412563996157577617e-22
1.630939010693881752e-01 -5.064907986829590755e-22
1.635822061624102874e-01 2.291911755480882690e-22
1.640705112554323997e-01 4.951812247264734834e-22
1.645588163484545119e-01 -4.534085232473052550e-22
1.650471214414766519e-01 4.785323045207039696e-22
1.655354265344987641e-01 -4.732996359585449706e-23
1.660237316275208763e-01 -3.842397266330222488e-22
1.665120367205430163e-01 4.020347480287247823e-22
1.670003418135651285e-01 -3.215040217240266521e-22
1.674886469065872407e-01 5.210031694337242668e-22
1.679769519996093530e-01 1.686955643895413321e-22
1.684652570926314930e-01 -4.660295935336269003e-22
1.689535621856536052e-01 7.473467030131539512e-23
1.694418672786757174e-01 -1.508665315778694457e-22
1.699301723716978574e-01 -9.673809503235552148e-23
1.704184774647199696e-01 1.531432927415414153e-22
1.709067825577420818e-01 -3.335279456318327063e-22
1.713950876507641941e-01 -2.122441745974736756e-22
1.718833927437863340e-01 -7.663802162379623904e-23
1.723716978368084463e-01 3.531194371313935208e-22
1.728600029298305585e-01 -4.966964304089185526e-23
1.733483080228526985e-01 -3.796182114139701370e-22
1.738366131158748107e-01 -2.078983638367541862e-22
1.743249182088969229e-01 8.571174039228574513e-26
1.748132233019190351e-01 2.839672609876088466e-22
1.753015283949411751e-01 -2.714189738585379510e-22
1.757898334879632873e-01 6.689237533365726816e-23
1.762781385809853996e-01 2.355749519629280046e-23
1.767664436740075395e-01 2.041012031372512015e-23
1.772547487670296518e-01 3.058858609937551251e-22
1.777430538600517640e-01 3.156368542820465766e-23
1.782313589530739040e-01 3.967540373942364631e-22
1.787196640460960162e-01 -2.258488623225520413e-22
1.792079691391181284e-01 -3.271061058603505228e-22
1.796962742321402406e-01 -2.158076752817354841e-22
1.801845793251623806e-01 5.257651156637309917e-23
1.806728844181844928e-01 -1.989728968647573060e-22
1.811611895112066051e-01 -1.144518931129735280e-22
1.816494946042287451e-01 3.979992323162233054e-22
1.821377996972508573e-01 3.168883404247043782e-22
1.826261047902729695e-01 -2.829673917831535384e-22
1.831144098832950817e-01 1.048099261330559300e-23
1.836027149763172217e-01 -3.736358027420711478e-23
1.840910200693393339e-01 -6.687636623625741581e-22
1.845793251623614462e-01 1.965526283758641682e-22
1.850676302553835861e-01 -3.145908957933284260e-23
1.855559353484056984e-01 2.297617169116111690e-22
1.860442404414278106e-01 -6.464722275019999953e-22
1.865325455344499228e-01 4.559888496712232494e-22
1.870208506274720628e-01 -3.269123590277427258e-22
1.875091557204941750e-01 2.146787003654600413e-22
1.879974608135162872e-01 9.275803920426807512e-23
1.884857659065384272e-01 -5.284560328940543956e-22
1.889740709995605394e-01 -1.799968449988989854e-22
1.894623760925826517e-01 1.661495886219999456e-22
1.899506811856047639e-01 3.841089423847991136e-22
1.904389862786269039e-01 4.044512296299780461e-22
1.909272913716490161e-01 2.213058136713037548e-22
1.914155964646711283e-01 2.368505046789042138e-22
1.919039015576932683e-01 3.548351011546019495e-22
1.923922066507153805e-01 -2.059623673435270457e-22
1.928805117437374927e-01 2.869307588061953344e-22
1.933688168367596050e-01 1.311959529734034841e-22
1.938571219297817450e-01 1.350997328449642072e-22
1.943454270228038572e-01 3.888521544116222302e-22
1.948337321158259694e-01 4.061203602008274137e-22
1.953220372088481094e-01 -3.689491962019543209e-22
1.958103423018702216e-01 2.436097886915814601e-22
1.962986473948923338e-01 -3.598195693759207453e-22
1.967869524879144461e-01 2.595454010529641643e-23
1.972752575809365860e-01 -5.580054442034699018e-23
1.977635626739586983e-01 -2.679718772853231868e-22
1.982518677669808105e-01 -1.163178811970458123e-22
1.987401728600029505e-01 -7.308470786906686029e-23
1.992284779530250627e-01 1.002345213147844104e-22
1.997167830460471749e-01 2.361543050678644016e-22
2.002050881390693149e-01 5.854990375017044993e-23
2.006933932320914271e-01 -3.102442894263464149e-22
2.011816983251135393e-01 1.272548912571600492e-23
2.016700034181356516e-01 1.042354222010972365e-23
2.021583085111577915e-01 6.905320888559963731e-23
2.026466136041799038e-01 -1.729637066768805388e-24
2.031349186972020160e-01 1.669061152225671627e-22
2.036232237902241560e-01 -3.626659095323259582e-22
2.041115288832462682e-01 -2.533708089409127258e-23
2.045998339762683804e-01 1.923901673770686750e-22
2.050881390692904926e-01 2.587424585044006595e-22
2.055764441623126326e-01 4.076120772758219033e-22
2.060647492553347448e-01 8.142558958667411710e-23
2.065530543483568571e-01 -6.588595114094811893e-23
2.070413594413789971e-01 -2.563780963075898618e-22
2.075296645344011093e-01 1.472060798147929271e-22
2.080179696274232215e-01 -1.603445172569840150e-22
2.085062747204453337e-01 3.377280004328813037e-23
2.089945798134674737e-01 -9.033596348858893437e-23
2.094828849064895859e-01 -2.507464113553254452e-22
2.099711899995116982e-01 5.373489658822178550e-24
2.104594950925338381e-01 -3.860916245663455993e-22
2.109478001855559504e-01 -3.422087168180333216e-23
2.114361052785780626e-01 5.089818655436122800e-23
2.119244103716001748e-01 -3.410366491364155860e-22
2.124127154646223148e-01 -3.698880821084826300e-23
2.129010205576444270e-01 -8.642271259541477343e-23
2.133893256506665392e-01 -2.094370298366803514e-23
2.138776307436886792e-01 -3.103118528229890322e-22
2.143659358367107914e-01 -1.407813641281008221e-22
2.148542409297329037e-01 2.027212538189707779e-22
2.153425460227550159e-01 -3.573372645591992170e-22
2.158308511157771559e-01 1.026273912718706205e-22
2.163191562087992681e-01 -3.709047698725931485e-22
2.168074613018213803e-01 2.302533595969753919e-22
2.172957663948435203e-01 -2.136491478341274554e-22
2.177840714878656325e-01 1.839455827558596135e-22
2.182723765808877447e-01 3.601516530464961268e-22
2.187606816739098847e-01 -9.980312690557013953e-23
2.192489867669319970e-01 -1.026133663249839049e-22
2.197372918599541092e-01 3.048138937805272608e-23
2.202255969529762214e-01 3.879636639844053142e-22
2.207139020459983614e-01 1.332262043533516987e-22
2.212022071390204736e-01 -3.040369996677161716e-22
2.216905122320425858e-01 -4.344349736043663777e-22
2.221788173250647258e-01 2.389935386909286322e-22
2.226671224180868380e-01 3.440264530929672650e-22
2.231554275111089503e-01 1.900167666221701389e-22
2.236437326041310625e-01 -3.729321304548025648e-22
2.241320376971532025e-01 -4.782019510584681604e-23
2.246203427901753147e-01 7.462938839646977687e-23
2.251086478831974269e-01 3.140406822622359709e-22
2.255969529762195669e-01 -1.033667392272064889e-21
2.260852580692416791e-01 4.577449918756260397e-22
2.265735631622637913e-01 2.446516584249046323e-22
2.270618682552859036e-01 -5.535489197172052942e-23
2.275501733483080435e-01 4.183432459307683957e-22
2.280384784413301558e-01 -1.496793908666525839e-22
2.285267835343522680e-01 2.802440073149067105e-22
2.290150886273744080e-01 7.763447402153715712e-23
2.295033937203965202e-01 2.257994636498461777e-22
2.299916988134186324e-01 2.696304752914128156e-22
2.304800039064407446e-01 5.817809359940458588e-22
2.309683089994628846e-01 2.188343449909978661e-22
2.314566140924849968e-01 -3.956178470139377950e-22
2.319449191855071091e-01 -8.986381662266962961e-23
2.324332242785292491e-01 -7.752827078616944090e-23
2.329215293715513613e-01 2.393945683144740274e-22
2.334098344645734735e-01 -3.814704694533612241e-22
2.338981395575955857e-01 6.521536893169444326e-22
2.343864446506177257e-01 1.669642601552227094e-22
2.348747497436398379e-01 -4.815359884308490165e-22
2.353630548366619502e-01 -1.451687505949119499e-22
2.358513599296840901e-01 2.138899975226229217e-22
2.363396650227062024e-01 4.423067548088176419e-22
2.368279701157283146e-01 2.249517264693361591e-22
2.373162752087504268e-01 -3.337577804826699203e-22
2.378045803017725668e-01 3.033115196922128933e-22
2.382928853947946790e-01 2.857015359634353972e-23
2.387811904878167912e-01 -5.264303130945232359e-22
2.392694955808389312e-01 -3.329294987632254178e-23
2.397578006738610434e-01 -5.552593558370632406e-22
2.402461057668831557e-01 3.076300760101872293e-22
2.407344108599052956e-01 -1.920575454912756401e-22
2.412227159529274079e-01 -3.604445915687380394e-22
2.417110210459495201e-01 -1.593634953584581208e-23
2.421993261389716323e-01 2.583053446933379814e-22
2.426876312319937723e-01 -3.233437135729133765e-23
2.431759363250158845e-01 4.258592305739641958e-23
2.436642414180379967e-01 -1.693928439349850018e-22
2.441525465110601367e-01 -3.933754647436901092e-24
2.446408516040822489e-01 2.988930019007090191e-22
2.451291566971043612e-01 -1.709713880996473163e-22
2.456174617901264734e-01 1.972562715764930832e-22
2.461057668831486134e-01 3.671374652484637152e-22
2.465940719761707256e-01 -1.256175036926348430e-22
2.470823770691928378e-01 -3.585691914875958625e-23
2.475706821622149778e-01 -4.170341177328661468e-22
2.480589872552370900e-01 4.996806758492125395e-22
2.485472923482592023e-01 -4.148458400771228018e-23
2.490355974412813145e-01 -2.519276656621928880e-23
2.495239025343034545e-01 1.798455052620600526e-22
2.500122076273255667e-01 2.891152241066148275e-23
2.505005127203476789e-01 -1.985108581931023345e-22
2.509888178133697911e-01 -6.007344496016739552e-22
2.514771229063919034e-01 -1.971469855674129115e-23
2.519654279994140711e-01 2.216155469503347896e-22
2.524537330924361833e-01 1.258718155278628914e-22
2.529420381854582955e-01 -1.358051307960143180e-22
2.534303432784804078e-01 -9.227633568743430330e-23
2.539186483715025200e-01 -1.888319209774970145e-22
2.544069534645246322e-01 -3.375880539096864759e-22
2.548952585575467444e-01 3.866016361557236005e-22
2.553835636505689122e-01 2.141404852504589396e-22
2.558718687435910244e-01 -2.162669930399393536e-22
2.563601738366131366e-01 3.402296447911883442e-22
2.568484789296352488e-01 -2.943034529520141230e-23
2.573367840226573611e-01 -3.681233481599679526e-22
2.578250891156794733e-01 -2.711979449318154244e-22
2.583133942087015855e-01 2.051955083997325145e-23
2.588016993017237533e-01 5.444427411689469195e-24
2.592900043947458655e-01 1.758801476619758047e-22
2.597783094877679777e-01 -1.756456917230778117e-22
2.602666145807900899e-01 5.623082199807425457e-22
2.607549196738122022e-01 8.826307401401248408e-24
2.612432247668343144e-01 -4.490099304279819913e-23
2.617315298598564266e-01 3.591623397407181150e-23
2.622198349528785943e-01 -2.456458792831024731e-22
2.627081400459007066e-01 5.046747030222477924e-24
2.631964451389228188e-01 3.853658700971424764e-22
2.636847502319449310e-01 -2.888639911740454979e-22
2.641730553249670432e-01 -1.928890545092383263e-22
2.646613604179891555e-01 -9.180302956968226501e-23
2.651496655110112677e-01 2.380236966501403677e-22
2.656379706040334354e-01 -7.603460387345617768e-23
2.661262756970555476e-01 -1.615145058892219796e-23
2.666145807900776599e-01 -1.464236449756334931e-22
2.671028858830997721e-01 -4.401696946687798619e-22
2.675911909761218843e-01 -1.546415258223825528e-22
2.680794960691439965e-01 -2.379437719769671410e-22
2.685678011621661088e-01 1.401396793992805698e-22
2.690561062551882765e-01 -3.693290204154476915e-22
2.695444113482103887e-01 2.850551992426803533e-22
2.700327164412325009e-01 -3.783245175257372465e-22
2.705210215342546132e-01 1.874478631485956370e-22
2.710093266272767254e-01 -4.098338145097711839e-22
2.714976317202988376e-01 -3.772939509341826563e-22
2.719859368133210054e-01 -2.228150532807528651e-22
2.724742419063431176e-01 3.050148993895647688e-22
2.729625469993652298e-01 -2.138696378836107902e-22
2.734508520923873420e-01 1.096371489105616614e-22
2.739391571854094543e-01 -3.207032235940483911e-22
2.744274622784315665e-01 4.167189252696663607e-22
2.749157673714536787e-01 5.052857976158963639e-23
2.754040724644758464e-01 3.174444053632752427e-22
2.758923775574979587e-01 5.682732098635845481e-22
2.763806826505200709e-01 1.735239109284280106e-22
2.768689877435421831e-01 -1.999712970583974750e-22
2.773572928365642953e-01 3.127346620023800731e-22
2.778455979295864076e-01 -5.042580310019986394e-22
2.783339030226085198e-01 3.797220661876274947e-23
