# time, noise
2.392694955808389104e-02 6.682294736706658472e-22
2.441525465110601367e-02 -7.425470739982477688e-22
2.490355974412813284e-02 1.602953429328445952e-21
2.539186483715025200e-02 3.934726450649389068e-22
2.588016993017237463e-02 7.659747692115448527e-22
2.636847502319449379e-02 -6.255105228562652353e-22
2.685678011621661296e-02 6.636427104554284366e-22
2.734508520923873559e-02 2.938881363294633942e-22
2.783339030226085475e-02 -7.503459711055715367e-22
2.832169539528297392e-02 -1.807895338299403822e-21
2.881000048830509308e-02 7.019442238291405470e-22
2.929830558132721571e-02 1.167941168359144203e-21
2.978661067434933488e-02 -1.584806963832217406e-21
3.027491576737145404e-02 -2.026301897639986210e-22
3.076322086039357667e-02 -3.302102390992534294e-22
3.125152595341569584e-02 7.340346519149584834e-22
3.173983104643781500e-02 5.418753946036702316e-22
3.222813613945993416e-02 4.904551053406726721e-22
3.271644123248205333e-02 9.702430159434646922e-22
3.320474632550417943e-02 1.401818423283698760e-21
3.369305141852629859e-02 -9.494020022675175440e-22
3.418135651154841775e-02 -7.238153056670952281e-22
3.466966160457053692e-02 7.515927494733267493e-22
3.515796669759265608e-02 1.171340298556854825e-22
3.564627179061477524e-02 2.463620993285708222e-22
3.613457688363690135e-02 1.591567628254855598e-21
3.662288197665902051e-02 4.934945823711024790e-22
3.711118706968113967e-02 -1.837526054101686066e-22
3.759949216270325884e-02 1.402353734966027626e-21
3.808779725572537800e-02 1.449299805395497879e-22
3.857610234874749716e-02 4.170038963957453158e-22
3.906440744176961632e-02 -4.051115528307713395e-22
3.955271253479174243e-02 1.267120971405468009e-22
4.004101762781386159e-02 4.985445580561552482e-22
4.052932272083598075e-02 -4.171233929408962421e-22
4.101762781385809992e-02 -4.710598320732130505e-23
4.150593290688021908e-02 -7.645212611863257717e-22
4.199423799990233824e-02 6.983109789799813488e-23
4.248254309292446435e-02 -5.786560470717586028e-22
4.297084818594658351e-02 7.134006813958255381e-22
4.345915327896870267e-02 -7.240279385058303927e-22
4.394745837199082183e-02 -6.417563422958041975e-22
4.443576346501294100e-02 -3.046822398082246032e-22
4.492406855803506016e-02 -5.011272335308527376e-22
4.541237365105718626e-02 -1.501501430639547568e-22
4.590067874407930543e-02 7.991346495411767407e-22
4.638898383710142459e-02 1.221291587947878420e-21
4.687728893012354375e-02 -8.143601537111476982e-22
4.736559402314566292e-02 1.658360424084745958e-22
4.785389911616778208e-02 4.065246855218999293e-22
4.834220420918990124e-02 -1.165813192654752699e-22
4.883050930221202734e-02 -6.192133649037431319e-22
4.931881439523414651e-02 1.244878085316849410e-21
4.980711948825626567e-02 -1.051030279136925449e-22
5.029542458127838483e-02 8.664747052515345574e-22
5.078372967430050400e-02 4.867632629834159215e-22
5.127203476732262316e-02 -3.227616858679151330e-22
5.176033986034474926e-02 -4.743373827747561728e-22
5.224864495336686843e-02 -1.270170594739368951e-21
5.273695004638898759e-02 -6.051632925812902311e-23
5.322525513941110675e-02 -1.701966124687388392e-21
5.371356023243322592e-02 -1.558535710062385654e-22
5.420186532545534508e-02 -3.978985118479837297e-23
5.469017041847747118e-02 1.026712344145238368e-21
5.517847551149959034e-02 2.367128060084652172e-22
5.566678060452170951e-02 3.935169527835849541e-22
5.615508569754382867e-02 -2.049672006839946903e-21
5.664339079056594783e-02 -8.002810868704203306e-23
5.713169588358806700e-02 -1.605036058346250615e-21
5.762000097661018616e-02 1.133602879202559636e-22
5.810830606963231226e-02 6.160158567851991231e-22
5.859661116265443143e-02 1.029213701326882473e-21
5.908491625567655059e-02 -7.189485047824933388e-22
5.957322134869866975e-02 -1.831667733371325190e-22
6.006152644172078892e-02 -3.930104030482392123e-22
6.054983153474290808e-02 -4.191426102822629854e-22
6.103813662776503418e-02 1.007451910951272512e-21
6.152644172078715334e-02 -4.548874708349851063e-22
6.201474681380927251e-02 -1.920126775706134703e-22
6.250305190683139167e-02 -2.244931207170027093e-22
6.299135699985351777e-02 -5.450838822791732646e-22
6.347966209287563000e-02 -1.138866954945147503e-21
6.396796718589775610e-02 -1.030101732522002781e-21
6.445627227891986832e-02 -2.695925689641256867e-22
6.494457737194199443e-02 4.695211809251830965e-22
6.543288246496410665e-02 9.345517617489161355e-22
6.592118755798623275e-02 -4.499208643695309750e-22
6.640949265100835885e-02 -6.571009791561674575e-22
6.689779774403047108e-02 5.362571798258680757e-23
6.738610283705259718e-02 -3.104808885815062410e-22
6.787440793007470941e-02 1.870750727098550267e-23
6.836271302309683551e-02 -3.139153821607445691e-22
6.885101811611896161e-02 9.681033136845875282e-23
6.933932320914107383e-02 -2.121830329286762855e-22
6.982762830216319994e-02 -8.322079544789385563e-22
7.031593339518531216e-02 -4.160527516980380997e-22
7.080423848820743826e-02 5.666549132055733706e-22
7.129254358122955049e-02 -9.296378673803741298e-23
7.178084867425167659e-02 2.619599642347515388e-23
7.226915376727380269e-02 -9.598321132029954455e-23
7.275745886029591492e-02 -7.182189607332744767e-23
7.324576395331804102e-02 -2.972433624114866609e-22
7.373406904634015324e-02 -7.447923933894277132e-22
7.422237413936227934e-02 6.816987040401999408e-22
7.471067923238439157e-02 1.182512023070524890e-23
7.519898432540651767e-02 -6.561592023075600939e-22
7.568728941842864377e-02 -1.041492469016994451e-22
7.617559451145075600e-02 4.428625517351538166e-22
7.666389960447288210e-02 1.022440122057350304e-21
7.715220469749499432e-02 -6.879318780196742881e-22
7.764050979051712043e-02 1.359755605569771529e-21
7.812881488353923265e-02 -9.091767846258725994e-22
7.861711997656135875e-02 1.079581297257946522e-21
7.910542506958348485e-02 -1.653950549364981183e-21
7.959373016260559708e-02 4.400057301745122312e-22
8.008203525562772318e-02 -3.093911759493557236e-22
8.057034034864983540e-02 -3.501608277014808383e-22
8.105864544167196151e-02 -6.295153431880122378e-22
8.154695053469408761e-02 -6.971446703962556156e-22
8.203525562771619983e-02 -2.038898738656224485e-22
8.252356072073832594e-02 1.117896477078851932e-21
8.301186581376043816e-02 -3.133962923423748502e-22
8.350017090678256426e-02 -2.023449654241588835e-22
8.398847599980467649e-02 9.948780695896060605e-23
8.447678109282680259e-02 4.541877945600278045e-22
8.496508618584892869e-02 -9.820501071044907785e-22
8.545339127887104091e-02 -8.691676360977277463e-22
8.594169637189316702e-02 -9.616025880069689363e-22
8.643000146491527924e-02 2.771695311754748932e-22
8.691830655793740534e-02 -2.887919916858698077e-22
8.740661165095951757e-02 -8.018713835007431686e-22
8.789491674398164367e-02 -6.406685813058339824e-22
8.838322183700376977e-02 -3.678226877686232706e-22
8.887152693002588200e-02 1.549722349753853893e-22
8.935983202304800810e-02 6.764365956630954452e-22
8.984813711607012032e-02 2.918479913744600426e-22
9.033644220909224642e-02 1.193853031651996470e-21
9.082474730211437253e-02 -1.848315368940008617e-21
9.131305239513648475e-02 1.996034099346277566e-22
9.180135748815861085e-02 1.693591334578140057e-21
9.228966258118072308e-02 1.026632261911655752e-21
9.277796767420284918e-02 5.422448054078316303e-22
9.326627276722496140e-02 -2.045042466992367782e-21
9.375457786024708751e-02 1.417828963509221600e-21
9.424288295326921361e-02 7.893880884438434954e-22
9.473118804629132583e-02 1.437103129566126186e-22
9.521949313931345193e-02 1.126864317776790663e-22
9.570779823233556416e-02 -9.089841773476715640e-22
9.619610332535769026e-02 5.164941248568972459e-22
9.668440841837980249e-02 4.063698223511506682e-22
9.717271351140192859e-02 -2.815508387460211182e-22
9.766101860442405469e-02 2.012330325410095691e-22
9.814932369744616691e-02 1.263363836876894600e-21
9.863762879046829302e-02 -7.875923797955063117e-23
9.912593388349040524e-02 2.717411369748440472e-22
9.961423897651253134e-02 2.752555556401906396e-22
1.001025440695346574e-01 3.058047562939296526e-22
1.005908491625567697e-01 4.220222507768210499e-22
1.010791542555788958e-01 -3.703426378856602287e-23
1.015674593486010080e-01 -3.152876194517698640e-22
1.020557644416231341e-01 4.510411503643366816e-22
1.025440695346452463e-01 -2.951080310036829101e-22
1.030323746276673724e-01 -7.713427722068280804e-22
1.035206797206894985e-01 -1.645565742289588047e-21
1.040089848137116108e-01 1.865054925592879834e-22
1.044972899067337369e-01 7.611864055675239582e-22
1.049855949997558491e-01 -9.154475474765239120e-22
1.054739000927779752e-01 -6.553584246455618549e-22
1.059622051858000874e-01 2.273194991475149956e-22
1.064505102788222135e-01 -6.024268413402950372e-22
1.069388153718443396e-01 7.202561319411150225e-22
1.074271204648664518e-01 -8.683850208411803308e-23
1.079154255578885779e-01 5.793744387818592826e-22
1.084037306509106902e-01 7.005259361231257008e-23
1.088920357439328163e-01 5.374632619749737174e-22
1.093803408369549424e-01 -8.721799898499127171e-22
1.098686459299770546e-01 5.733836545471122832e-22
1.103569510229991807e-01 2.957208260296158187e-23
1.108452561160212929e-01 -5.023615852087273356e-22
1.113335612090434190e-01 6.527036373355799317e-23
1.118218663020655312e-01 -9.634642298466951196e-24
1.123101713950876573e-01 3.297229059610576871e-23
1.127984764881097834e-01 1.541158155317845605e-21
1.132867815811318957e-01 2.118870316961393956e-22
1.137750866741540218e-01 1.841297492380969975e-22
1.142633917671761340e-01 7.308334984787896087e-22
1.147516968601982601e-01 1.116420085133346000e-23
1.152400019532203723e-01 -2.203823896713347429e-22
1.157283070462424984e-01 -1.150475253906917385e-21
1.162166121392646245e-01 4.220343052175331220e-23
1.167049172322867368e-01 -6.293618960205064241e-22
1.171932223253088629e-01 -9.575249946643594299e-22
1.176815274183309751e-01 -6.023873499756838046e-22
1.181698325113531012e-01 -7.138894639055755655e-22
1.186581376043752134e-01 1.173211158260197822e-22
1.191464426973973395e-01 -9.410632184909049726e-22
1.196347477904194656e-01 8.645216527599915109e-22
1.201230528834415778e-01 -2.904647536996177464e-22
1.206113579764637039e-01 -1.354265184741483729e-22
1.210996630694858162e-01 3.799605779543611412e-22
1.215879681625079423e-01 1.699488068262312217e-22
1.220762732555300684e-01 1.193417919693551581e-21
1.225645783485521806e-01 -4.776972875903079678e-22
1.230528834415743067e-01 1.650776483992273526e-21
1.235411885345964189e-01 -2.324976956395525515e-22
1.240294936276185450e-01 2.051859661326280529e-22
1.245177987206406572e-01 7.658981903638066082e-22
1.250061038136627833e-01 9.602905980037573742e-22
1.254944089066848956e-01 1.996697151068273910e-22
1.259827139997070355e-01 -2.398370072842183395e-22
1.264710190927291478e-01 4.357390669335788891e-22
1.269593241857512600e-01 1.464613290721581519e-22
1.274476292787733722e-01 -1.306070847159237352e-21
1.279359343717955122e-01 -5.649466205450841826e-22
1.284242394648176244e-01 -8.930399391646331347e-22
1.289125445578397366e-01 4.989984026736742091e-22
1.294008496508618766e-01 2.505272488024452858e-22
1.298891547438839889e-01 9.833008882974822351e-22
1.303774598369061011e-01 -1.278305877778844047e-21
1.308657649299282133e-01 8.861850369979967569e-22
1.313540700229503533e-01 -5.514951528766331585e-22
1.318423751159724655e-01 2.733170896917506074e-22
1.323306802089945777e-01 -1.517375515807739635e-22
1.328189853020167177e-01 -1.047803070866985714e-22
1.333072903950388299e-01 1.002998333498313621e-22
1.337955954880609422e-01 -1.044045628816442445e-21
1.342839005810830544e-01 -1.818025350465028797e-21
1.347722056741051944e-01 -6.493264862890258599e-22
1.352605107671273066e-01 1.101363678447419524e-21
1.357488158601494188e-01 1.417605320279247895e-22
1.362371209531715588e-01 5.520850749086256542e-22
1.367254260461936710e-01 3.638219185367852572e-22
1.372137311392157832e-01 1.787036111263253217e-21
1.377020362322379232e-01 5.221098158643950078e-22
1.381903413252600354e-01 1.547648712072940474e-21
1.386786464182821477e-01 -7.948787258666404111e-22
1.391669515113042599e-01 -7.990878930396853994e-22
1.396552566043263999e-01 1.316016400894374050e-22
1.401435616973485121e-01 1.313313906473092540e-21
1.406318667903706243e-01 -1.597708498690043286e-22
1.411201718833927643e-01 2.953305521244387701e-22
1.416084769764148765e-01 -7.072766403219286233e-22
1.420967820694369887e-01 -4.203617262978142619e-23
1.425850871624591010e-01 8.094865795462216612e-23
1.430733922554812410e-01 -8.149066894851897131e-22
1.435616973485033532e-01 -2.244135880086909678e-22
1.440500024415254654e-01 -4.315030051301855985e-22
1.445383075345476054e-01 7.935892896969892437e-22
1.450266126275697176e-01 6.955097865425310868e-22
1.455149177205918298e-01 1.458551079668047547e-21
1.460032228136139421e-01 5.938197681944273748e-23
1.464915279066360820e-01 -6.580568650303717997e-22
1.469798329996581943e-01 7.991150427859692864e-22
1.474681380926803065e-01 -8.741543219638374734e-22
1.479564431857024465e-01 -2.118403808427625226e-23
1.484447482787245587e-01 3.065872555461471429e-22
1.489330533717466709e-01 -3.298630233025131081e-22
1.494213584647687831e-01 4.494513517876339754e-22
1.499096635577909231e-01 -4.185418918124260170e-22
1.503979686508130353e-01 -1.378477966983397721e-22
1.508862737438351476e-01 -1.285033749320313076e-21
1.513745788368572875e-01 1.656701414108829399e-21
1.518628839298793998e-01 3.550842556513950276e-23
1.523511890229015120e-01 -2.921389163020161771e-22
1.528394941159236242e-01 4.200135443819226172e-22
1.533277992089457642e-01 -6.880289097911700338e-22
1.538161043019678764e-01 -1.577122941506875515e-21
1.543044093949899886e-01 8.109039896397769309e-22
1.547927144880121286e-01 -5.286338685056408518e-22
1.552810195810342409e-01 -3.609845882270161481e-22
1.557693246740563531e-01 8.171928212536291664e-22
1.562576297670784653e-01 -1.272692633054346407e-21
1.567459348601006053e-01 -2.348405248498240190e-22
1.572342399531227175e-01 -6.570557696635841220e-22
1.577225450461448297e-01 -2.965776511375086232e-22
1.582108501391669697e-01 -5.649549581611782754e-22
1.586991552321890819e-01 2.354247911366555344e-22
1.591874603252111942e-01 7.515551488509127505e-22
1.596757654182333341e-01 -1.713990112149051708e-22
1.601640705112554464e-01 1.704586553117001164e-21
1.606523756042775586e-01 -4.494801171917115667e-22
1.611406806972996708e-01 -5.187648288993736560e-22
1.616289857903218108e-01 6.778291542908423417e-22
1.621172908833439230e-01 -4.104506724159043740e-22
1.626055959763660352e-01 1.453813314052720394e-21
1.630939010693881752e-01 1.169101159029506028e-21
1.635822061624102874e-01 -1.031284685862008218e-21
1.640705112554323997e-01 8.909830010778130654e-22
1.645588163484545119e-01 7.870144302905189387e-22
1.650471214414766519e-01 1.648620417239340243e-21
1.655354265344987641e-01 6.647273565894017840e-22
1.660237316275208763e-01 -3.462727864537693502e-22
1.665120367205430163e-01 6.719058341593222656e-22
1.670003418135651285e-01 -1.687378836179713666e-22
1.674886469065872407e-01 -1.188255537726767102e-22
1.679769519996093530e-01 -1.978581544047817491e-22
1.684652570926314930e-01 1.051606829788009661e-21
1.689535621856536052e-01 -6.201441866702409304e-23
1.694418672786757174e-01 6.626392456709075993e-22
1.699301723716978574e-01 1.660848440299562245e-22
1.704184774647199696e-01 -7.054325437224116312e-22
1.709067825577420818e-01 1.067840464712329934e-21
1.713950876507641941e-01 1.130768642869100021e-22
1.718833927437863340e-01 -5.715922558041212227e-22
1.723716978368084463e-01 1.326779763365181384e-21
1.728600029298305585e-01 5.933127855768516518e-23
1.733483080228526985e-01 -1.560795810358177939e-21
1.738366131158748107e-01 8.440670482713011743e-22
1.743249182088969229e-01 -9.166032298461952915e-22
1.748132233019190351e-01 7.899414431127906674e-22
1.753015283949411751e-01 -3.259300546294835046e-22
1.757898334879632873e-01 -9.760549095034014527e-22
1.762781385809853996e-01 -1.619625112479134207e-21
1.767664436740075395e-01 1.076043109570625379e-21
1.772547487670296518e-01 -5.896145041607682148e-22
1.777430538600517640e-01 -8.846034400607314313e-22
1.782313589530739040e-01 2.541939301627125766e-22
1.787196640460960162e-01 -2.177382103769084852e-22
1.792079691391181284e-01 -1.311530186725763524e-22
1.796962742321402406e-01 1.492957419676312959e-22
1.801845793251623806e-01 -7.858506851339015009e-22
1.806728844181844928e-01 5.074502179406378055e-22
1.811611895112066051e-01 -5.234224043157546848e-22
1.816494946042287451e-01 -9.190362649910110777e-22
1.821377996972508573e-01 -2.387097441183491684e-22
1.826261047902729695e-01 5.818118119187437057e-22
1.831144098832950817e-01 -3.200071241177576472e-22
1.836027149763172217e-01 1.065606378069731241e-22
1.840910200693393339e-01 -1.440529833666696335e-21
1.845793251623614462e-01 -7.798415503175773760e-23
1.850676302553835861e-01 -4.863476608064546152e-22
1.855559353484056984e-01 -3.196979774529690318e-22
1.860442404414278106e-01 3.103251430848249584e-22
1.865325455344499228e-01 -2.226346498119073372e-22
1.870208506274720628e-01 -1.569580886864439534e-21
1.875091557204941750e-01 5.230275768087239262e-23
1.879974608135162872e-01 2.486667267719513586e-22
1.884857659065384272e-01 3.233636840332164661e-22
1.889740709995605394e-01 6.095221917286311607e-22
1.894623760925826517e-01 -1.089680898309785385e-21
1.899506811856047639e-01 5.686391668154677385e-22
1.904389862786269039e-01 1.407934812028055140e-21
1.909272913716490161e-01 -1.205965227676654524e-21
1.914155964646711283e-01 1.185858118027014062e-23
1.919039015576932683e-01 5.293139473514083496e-22
1.923922066507153805e-01 1.343651477836106196e-21
1.928805117437374927e-01 -5.905166761456556189e-24
1.933688168367596050e-01 -1.724133877537735317e-21
1.938571219297817450e-01 1.100761298639769458e-21
1.943454270228038572e-01 3.157877048863566803e-22
1.948337321158259694e-01 1.118822564790049739e-21
1.953220372088481094e-01 -7.415522898533116865e-22
1.958103423018702216e-01 -6.401517561003316444e-23
1.962986473948923338e-01 -6.881432944724149113e-22
1.967869524879144461e-01 -1.606095821500334878e-22
1.972752575809365860e-01 6.456329291583955963e-22
1.977635626739586983e-01 -2.439519990536054661e-22
1.982518677669808105e-01 -6.242367588865883178e-23
1.987401728600029505e-01 2.861166720488199488e-22
1.992284779530250627e-01 1.066407209044911859e-21
1.997167830460471749e-01 -8.952468689636366878e-22
2.002050881390693149e-01 -6.159138395405804337e-22
2.006933932320914271e-01 -1.004942917544642409e-21
2.011816983251135393e-01 8.303505422687417175e-22
2.016700034181356516e-01 -1.811317116604362854e-22
2.021583085111577915e-01 -1.693193228002280995e-22
2.026466136041799038e-01 -7.108492208195270243e-22
2.031349186972020160e-01 1.117129990567959854e-21
2.036232237902241560e-01 1.388990085068720950e-21
2.041115288832462682e-01 4.045950397040832431e-23
2.045998339762683804e-01 -8.307265410039069723e-22
2.050881390692904926e-01 -6.526416440623106492e-22
2.055764441623126326e-01 -1.032357193511441543e-21
2.060647492553347448e-01 -6.769401393309410698e-22
2.065530543483568571e-01 9.888984306031266481e-22
2.070413594413789971e-01 4.776756057123528571e-22
2.075296645344011093e-01 -4.114293140116031041e-22
2.080179696274232215e-01 -1.000849522318517730e-21
2.085062747204453337e-01 8.346768521461901387e-22
2.089945798134674737e-01 -4.417126113663444623e-23
2.094828849064895859e-01 1.024463703126631732e-21
2.099711899995116982e-01 5.126646967244972839e-22
2.104594950925338381e-01 -1.408551479734693171e-21
2.109478001855559504e-01 6.283698199968652137e-22
2.114361052785780626e-01 -4.066380360849534232e-22
2.119244103716001748e-01 3.789259036370702223e-23
2.124127154646223148e-01 -2.864325412535804208e-22
2.129010205576444270e-01 1.451657244665987633e-21
2.133893256506665392e-01 8.283426382601837543e-22
2.138776307436886792e-01 -9.344621567427020453e-22
2.143659358367107914e-01 3.707083546065196852e-23
2.148542409297329037e-01 6.674590066362311352e-22
2.153425460227550159e-01 -2.839466542899965510e-22
2.158308511157771559e-01 6.051630658227412702e-22
2.163191562087992681e-01 7.921325487748625201e-22
2.168074613018213803e-01 -6.258243334733428647e-22
2.172957663948435203e-01 -5.613303965012506089e-22
2.177840714878656325e-01 -3.941359237777267717e-22
2.182723765808877447e-01 -1.452451924997490455e-22
2.187606816739098847e-01 1.099032040913429175e-22
2.192489867669319970e-01 9.999533834900211887e-22
2.197372918599541092e-01 -3.209212267506340383e-22
2.202255969529762214e-01 4.836890188548758421e-22
2.207139020459983614e-01 -5.187529799736784824e-22
2.212022071390204736e-01 -1.599381096732691550e-22
2.216905122320425858e-01 -3.889788365177875952e-22
2.221788173250647258e-01 1.739328266721805086e-22
2.226671224180868380e-01 7.222526125673312050e-22
2.231554275111089503e-01 6.303348695558357960e-22
2.236437326041310625e-01 5.136664143737881310e-22
2.241320376971532025e-01 8.589934124204054895e-22
2.246203427901753147e-01 6.326892623390690627e-22
2.251086478831974269e-01 6.765627137173747698e-22
2.255969529762195669e-01 1.932283591246208246e-21
2.260852580692416791e-01 1.168896691192770457e-21
2.265735631622637913e-01 -8.217281702306576578e-22
2.270618682552859036e-01 -1.248322867979300697e-21
2.275501733483080435e-01 -1.556991932176129287e-22
2.280384784413301558e-01 7.852942906914347086e-22
2.285267835343522680e-01 -1.934376856692703406e-23
2.290150886273744080e-01 -9.413058534953692006e-22
2.295033937203965202e-01 4.269189168566057892e-22
2.299916988134186324e-01 1.113310103760637939e-21
2.304800039064407446e-01 3.359825807547739289e-23
2.309683089994628846e-01 -1.794636158466881865e-22
2.314566140924849968e-01 4.121476209266793545e-22
2.319449191855071091e-01 7.655116565192589477e-22
2.324332242785292491e-01 -1.000853473547757112e-21
2.329215293715513613e-01 -7.957634830977214041e-22
2.334098344645734735e-01 -1.218236353477082537e-21
2.338981395575955857e-01 -2.050289301515001283e-23
2.343864446506177257e-01 7.235750482294579640e-22
2.348747497436398379e-01 1.264591856744465208e-22
2.353630548366619502e-01 1.344940695555719694e-21
2.358513599296840901e-01 1.349518876891909700e-21
2.363396650227062024e-01 -2.941142231711659935e-22
2.368279701157283146e-01 9.051207548821597025e-22
2.373162752087504268e-01 1.735469459801102048e-21
2.378045803017725668e-01 9.731799591338704861e-22
2.382928853947946790e-01 1.773247369995633437e-21
2.387811904878167912e-01 -2.232379007655876610e-23
2.392694955808389312e-01 4.982229417555711763e-22
2.397578006738610434e-01 3.417221745634591762e-22
2.402461057668831557e-01 -6.117906124767270878e-23
2.407344108599052956e-01 4.085021453265737607e-24
2.412227159529274079e-01 6.287020792105315301e-22
2.417110210459495201e-01 -7.994900362445743029e-22
2.421993261389716323e-01 -4.414755413740600160e-23
2.426876312319937723e-01 2.444815462790882453e-22
2.431759363250158845e-01 1.480285206877828092e-22
2.436642414180379967e-01 7.285273649451501226e-22
2.441525465110601367e-01 2.184194737762551699e-21
2.446408516040822489e-01 -1.365496466746060482e-21
2.451291566971043612e-01 -7.145488079714678095e-22
2.456174617901264734e-01 7.460333695608202482e-23
2.461057668831486134e-01 2.324672469341346557e-22
2.465940719761707256e-01 -8.093476999801485475e-22
2.470823770691928378e-01 -3.343527596491903647e-22
2.475706821622149778e-01 -9.166883636422941144e-22
2.480589872552370900e-01 -2.574604385869819986e-22
2.485472923482592023e-01 3.187840648467214817e-22
2.490355974412813145e-01 -1.314506799692508544e-21
2.495239025343034545e-01 2.693816205129817874e-22
2.500122076273255667e-01 5.847364188314982061e-22
2.505005127203476789e-01 -1.940871458464099257e-22
2.509888178133697911e-01 -6.434220026802075118e-22
2.514771229063919034e-01 1.042382380139962035e-22
2.519654279994140711e-01 -1.080915859468852809e-21
2.524537330924361833e-01 -5.873969757629897157e-22
2.529420381854582955e-01 -1.361950306122169545e-22
2.534303432784804078e-01 -5.846235996853622453e-23
2.539186483715025200e-01 3.446363400109729888e-22
2.544069534645246322e-01 5.175316647150234988e-22
2.548952585575467444e-01 9.252391595804037934e-24
2.553835636505689122e-01 1.626912103423004374e-22
2.558718687435910244e-01 -8.041691467768815093e-25
2.563601738366131366e-01 -6.276859595604073379e-22
2.568484789296352488e-01 4.912655015181677204e-22
2.573367840226573611e-01 -1.097668409076195685e-21
2.578250891156794733e-01 -2.083342990253730479e-22
2.583133942087015855e-01 1.303092576757056887e-22
2.588016993017237533e-01 3.872725189678711986e-22
2.592900043947458655e-01 6.513737468205892940e-23
2.597783094877679777e-01 7.029905866861952678e-22
2.602666145807900899e-01 -6.565426121794202863e-22
2.607549196738122022e-01 -3.230311257547582568e-22
2.612432247668343144e-01 -5.340171223292058217e-22
2.617315298598564266e-01 -5.766330384873639193e-22
2.622198349528785943e-01 -2.066799898538836412e-22
2.627081400459007066e-01 6.241574564400018751e-22
2.631964451389228188e-01 8.068724460690797516e-22
2.636847502319449310e-01 3.287146972758280392e-22
2.641730553249670432e-01 1.764085931819431785e-22
2.646613604179891555e-01 -1.157404946101123522e-21
2.651496655110112677e-01 -7.771460701908756924e-22
2.656379706040334354e-01 7.861853618670897241e-22
2.661262756970555476e-01 -1.936341889208555038e-23
2.666145807900776599e-01 6.764649269745923583e-22
2.671028858830997721e-01 1.011970454321495710e-21
2.675911909761218843e-01 -6.110621149437799395e-22
2.680794960691439965e-01 2.402010486286051489e-22
2.685678011621661088e-01 -5.929584283939312214e-22
2.690561062551882765e-01 -8.459505650366030500e-22
2.695444113482103887e-01 2.082518131430544361e-21
2.700327164412325009e-01 8.448561942523109723e-22
2.705210215342546132e-01 -2.356934326287535673e-21
2.710093266272767254e-01 3.454605626980006134e-22
2.714976317202988376e-01 2.762729268695617898e-22
2.719859368133210054e-01 -4.785984481000759252e-22
2.724742419063431176e-01 -2.688978717843298149e-22
2.729625469993652298e-01 -1.878962522370656203e-22
2.734508520923873420e-01 -1.137749073157369538e-22
2.739391571854094543e-01 -1.225313053752961948e-21
2.744274622784315665e-01 -4.115381942544428404e-22
2.749157673714536787e-01 3.693803980560996328e-22
2.754040724644758464e-01 4.288911429993588377e-22
2.758923775574979587e-01 -1.047758385786305653e-21
2.763806826505200709e-01 -8.951602576989544258e-22
2.768689877435421831e-01 2.275170559588949140e-22
2.773572928365642953e-01 -1.153658335612157537e-21
2.778455979295864076e-01 -4.908575881141033768e-22
2.783339030226085198e-01 8.569378386874765516e-22
