# time, data
4.931640625000000000e-02 -1.328684230376343823e-22
4.980468750000000000e-02 1.992926874272969721e-22
5.029296875000000000e-02 -5.462772522237442851e-23
5.078125000000000000e-02 3.253877692254735991e-22
5.126953125000000000e-02 2.762898197205479110e-22
5.175781250000000000e-02 1.676425848169915673e-22
5.224609375000000000e-02 2.922078516764234502e-22
5.273437500000000000e-02 -1.437201236981646769e-22
5.322265625000000000e-02 -2.015696907994208747e-22
5.371093750000000000e-02 2.510604022657886507e-22
5.419921875000000000e-02 1.974390194553945848e-22
5.468750000000000000e-02 -2.734239063709162872e-23
5.517578125000000000e-02 -6.689254760568371031e-23
5.566406250000000000e-02 -4.783942671967901347e-22
5.615234375000000000e-02 8.713442875879819486e-23
5.664062500000000000e-02 -1.622637320377014187e-22
5.712890625000000000e-02 2.968075369415610064e-23
5.761718750000000000e-02 3.203584588822281467e-22
5.810546875000000000e-02 2.955252618499740755e-22
5.859375000000000000e-02 -5.164761269890916686e-23
5.908203125000000000e-02 1.061866759084047918e-22
5.957031250000000000e-02 6.048667538748965354e-23
6.005859375000000000e-02 -1.766703875837159211e-22
6.054687500000000000e-02 2.004363593951120675e-22
6.103515625000000000e-02 2.545291825846138547e-22
6.152343750000000000e-02 -8.189937084764032484e-23
6.201171875000000000e-02 8.141821223110749362e-23
6.250000000000000000e-02 1.825517375129956965e-22
6.298828125000000000e-02 3.258474535084328961e-22
6.347656250000000000e-02 6.123751186648839721e-22
6.396484375000000000e-02 -1.878342193516925607e-22
6.445312500000000000e-02 3.373206145500431884e-24
6.494140625000000000e-02 3.060913345916178232e-23
6.542968750000000000e-02 -6.772823927119328949e-22
6.591796875000000000e-02 2.916148271659885695e-22
6.640625000000000000e-02 -2.021087728882807910e-22
6.689453125000000000e-02 -8.162898833575318948e-22
6.738281250000000000e-02 3.489764134154169777e-22
6.787109375000000000e-02 6.108789660835526917e-23
6.835937500000000000e-02 1.211358825573520153e-22
6.884765625000000000e-02 -1.444021188796239136e-22
6.933593750000000000e-02 9.028374137308565071e-23
6.982421875000000000e-02 -6.161502211107880039e-22
7.031250000000000000e-02 -2.130614670739125985e-22
7.080078125000000000e-02 -2.450698001961347676e-22
7.128906250000000000e-02 -9.244408444583089244e-23
7.177734375000000000e-02 2.011644699131006224e-22
7.226562500000000000e-02 -3.593191971389394968e-22
7.275390625000000000e-02 1.784812444806443745e-22
7.324218750000000000e-02 7.883254408218353455e-22
7.373046875000000000e-02 -4.205540736054926621e-22
7.421875000000000000e-02 1.029824173659233896e-22
7.470703125000000000e-02 6.464390457954947993e-22
7.519531250000000000e-02 -4.061178096987534651e-22
7.568359375000000000e-02 -3.511753139677437706e-22
7.617187500000000000e-02 1.323127474310586570e-22
7.666015625000000000e-02 1.312910356310800407e-22
7.714843750000000000e-02 3.126376111923209995e-22
7.763671875000000000e-02 4.539813321708837816e-22
7.812500000000000000e-02 -7.933327026196660447e-23
7.861328125000000000e-02 8.483836708060177464e-23
7.910156250000000000e-02 -4.988323682215720496e-22
7.958984375000000000e-02 -1.033745950778308014e-23
8.007812500000000000e-02 -1.678521533318039990e-22
8.056640625000000000e-02 -6.047024707168198653e-22
8.105468750000000000e-02 2.439438673809622553e-23
8.154296875000000000e-02 3.101137674818950315e-22
8.203125000000000000e-02 8.279020570030047097e-23
8.251953125000000000e-02 3.161114495435315487e-22
8.300781250000000000e-02 -1.504038333661777020e-22
8.349609375000000000e-02 5.812154322311602621e-23
8.398437500000000000e-02 -4.066687618213254558e-22
8.447265625000000000e-02 3.938796293328994056e-22
8.496093750000000000e-02 -1.013901096770466566e-22
8.544921875000000000e-02 -1.635031517193503018e-23
8.593750000000000000e-02 -2.503325413743687382e-22
8.642578125000000000e-02 1.876120893141671371e-23
8.691406250000000000e-02 3.509688792102912193e-22
8.740234375000000000e-02 -2.717321978847471609e-22
8.789062500000000000e-02 -1.168396464210899120e-22
8.837890625000000000e-02 1.449742136151604120e-22
8.886718750000000000e-02 3.812331852890232229e-22
8.935546875000000000e-02 -3.101071388738391222e-22
8.984375000000000000e-02 -2.039953865053598287e-22
9.033203125000000000e-02 6.466675298520183637e-23
9.082031250000000000e-02 7.965721698971471234e-24
9.130859375000000000e-02 4.982436723686798332e-23
9.179687500000000000e-02 -1.776261214686410421e-22
9.228515625000000000e-02 -3.484575247517205713e-22
9.277343750000000000e-02 4.024754265817805765e-22
9.326171875000000000e-02 -2.873342875320570174e-23
9.375000000000000000e-02 -5.235661796393702723e-22
9.423828125000000000e-02 3.500392501476332124e-22
9.472656250000000000e-02 -1.003802535219156539e-22
9.521484375000000000e-02 9.121118944892899721e-23
9.570312500000000000e-02 2.089983000613741432e-22
9.619140625000000000e-02 -1.956937714047323124e-22
9.667968750000000000e-02 -1.039302194421780393e-22
9.716796875000000000e-02 -3.290721728500555999e-22
9.765625000000000000e-02 -3.277708265872708508e-22
9.814453125000000000e-02 -3.886442351725521481e-22
9.863281250000000000e-02 3.043166592379961395e-22
9.912109375000000000e-02 -2.075368001068278519e-22
9.960937500000000000e-02 8.392290517506919139e-23
1.000976562500000000e-01 -8.250952788909322196e-24
1.005859375000000000e-01 4.516101991520475472e-22
1.010742187500000000e-01 1.203225138316186769e-22
1.015625000000000000e-01 -3.881381783197425119e-22
1.020507812500000000e-01 1.676362688376479672e-22
1.025390625000000000e-01 -5.707617730896626765e-22
1.030273437500000000e-01 3.222736010419142467e-22
1.035156250000000000e-01 -8.702706452992361324e-23
1.040039062500000000e-01 1.334979906319142663e-22
1.044921875000000000e-01 -7.133515227729345949e-22
1.049804687500000000e-01 1.492856424454221111e-22
1.054687500000000000e-01 1.166039207088550584e-22
1.059570312500000000e-01 3.613815497789768830e-22
1.064453125000000000e-01 2.550223173633224676e-22
1.069335937500000000e-01 1.072970260352796586e-22
1.074218750000000000e-01 5.197640659404479977e-23
1.079101562500000000e-01 -4.347270283348649530e-22
1.083984375000000000e-01 2.451990290084745884e-22
1.088867187500000000e-01 1.942057213109609136e-23
1.093750000000000000e-01 -1.311461880395112543e-22
1.098632812500000000e-01 -1.186827289035849422e-22
1.103515625000000000e-01 -1.204707157574431704e-22
1.108398437500000000e-01 4.071956284002611045e-23
1.113281250000000000e-01 -8.845391282471715692e-23
1.118164062500000000e-01 -2.673181673568586910e-22
1.123046875000000000e-01 3.462989251609774453e-22
1.127929687500000000e-01 -3.987872194878000550e-23
1.132812500000000000e-01 9.192564775233347004e-23
1.137695312500000000e-01 1.372837886813382231e-22
1.142578125000000000e-01 1.649825807902016631e-22
1.147460937500000000e-01 -1.285477673929166950e-22
1.152343750000000000e-01 -1.044338427895992627e-23
1.157226562500000000e-01 5.127861517385123311e-23
1.162109375000000000e-01 -4.272914075768030238e-22
1.166992187500000000e-01 3.794998357909862315e-22
1.171875000000000000e-01 -2.656477985963024735e-22
1.176757812500000000e-01 -1.640646272555441626e-22
1.181640625000000000e-01 9.791938681109610707e-23
1.186523437500000000e-01 2.683913627034007129e-23
1.191406250000000000e-01 5.865773701921446555e-23
1.196289062500000000e-01 -6.731855792211429406e-24
1.201171875000000000e-01 -4.916365979837251363e-22
1.206054687500000000e-01 6.790182185316180068e-22
1.210937500000000000e-01 3.646200387637289843e-22
1.215820312500000000e-01 -9.754278774651655893e-23
1.220703125000000000e-01 1.939648187470353073e-22
1.225585937500000000e-01 4.880198942622689900e-22
1.230468750000000000e-01 1.927169555767836616e-22
1.235351562500000000e-01 1.681576514830500468e-22
1.240234375000000000e-01 1.721287261266832130e-22
1.245117187500000000e-01 -1.685270461480458587e-23
1.250000000000000000e-01 1.953188491717003730e-22
1.254882812500000000e-01 -4.247644821268992543e-23
1.259765625000000000e-01 2.522079971316752001e-22
1.264648437500000000e-01 -4.498721306691777123e-22
1.269531250000000000e-01 -4.686664522033653593e-23
1.274414062500000000e-01 -1.664834848895265858e-22
1.279296875000000000e-01 -2.479196168710968260e-22
1.284179687500000000e-01 -2.297396162466094021e-22
1.289062500000000000e-01 1.286952536031726513e-22
1.293945312500000000e-01 -9.339557856778406901e-24
1.298828125000000000e-01 -2.868729951208806414e-22
1.303710937500000000e-01 1.844402846641585407e-22
1.308593750000000000e-01 4.216162701047480551e-22
1.313476562500000000e-01 -2.389089703258189405e-22
1.318359375000000000e-01 -1.489492101953210447e-22
1.323242187500000000e-01 1.998673355611752479e-22
1.328125000000000000e-01 4.771244149736754046e-23
1.333007812500000000e-01 -1.902859306249021656e-23
1.337890625000000000e-01 3.399930124373660125e-22
1.342773437500000000e-01 5.071411858365703721e-22
1.347656250000000000e-01 5.966386628373254305e-22
1.352539062500000000e-01 4.030954286804115476e-22
1.357421875000000000e-01 4.572786789631280159e-22
1.362304687500000000e-01 2.630887945871366892e-22
1.367187500000000000e-01 6.261574116746651380e-22
1.372070312500000000e-01 -2.191336349781745637e-22
1.376953125000000000e-01 -1.098690168454224879e-22
1.381835937500000000e-01 8.076597478611006037e-23
1.386718750000000000e-01 -2.641899909143693085e-22
1.391601562500000000e-01 -8.211177950703993856e-23
1.396484375000000000e-01 7.801258804032483728e-23
1.401367187500000000e-01 -1.343058762641403072e-22
1.406250000000000000e-01 -4.541070184509108185e-22
1.411132812500000000e-01 -9.039843669700530591e-23
1.416015625000000000e-01 6.766104494100835433e-23
1.420898437500000000e-01 2.611091932932920207e-22
1.425781250000000000e-01 2.851435110535923365e-23
1.430664062500000000e-01 2.510206015269903023e-22
1.435546875000000000e-01 -2.718842104287340150e-22
1.440429687500000000e-01 -3.366217068543161432e-22
1.445312500000000000e-01 -4.780108049772107431e-22
1.450195312500000000e-01 3.685654316889332010e-22
1.455078125000000000e-01 -2.190407472493856317e-22
1.459960937500000000e-01 1.929222472209414227e-23
1.464843750000000000e-01 3.581660237947634712e-22
1.469726562500000000e-01 -5.416310144570519819e-22
1.474609375000000000e-01 -2.939284370817461072e-22
1.479492187500000000e-01 4.560333799332582041e-22
1.484375000000000000e-01 9.760135805670501092e-23
1.489257812500000000e-01 -4.145314714073619897e-22
1.494140625000000000e-01 6.785746720668618019e-22
1.499023437500000000e-01 5.206620509992562200e-22
1.503906250000000000e-01 2.309267831929612101e-22
1.508789062500000000e-01 -4.720834550246261198e-22
1.513671875000000000e-01 3.952584458900902734e-22
1.518554687500000000e-01 -6.342517322375464624e-22
1.523437500000000000e-01 -1.601582596071002118e-22
1.528320312500000000e-01 4.449351762821187931e-22
1.533203125000000000e-01 -1.477537940464992063e-22
1.538085937500000000e-01 1.684401406785632484e-22
1.542968750000000000e-01 -2.300642748399877302e-22
1.547851562500000000e-01 3.035451073696810584e-22
1.552734375000000000e-01 -5.453824043281886860e-22
1.557617187500000000e-01 -3.639711208860836567e-22
1.562500000000000000e-01 -1.844790626346570293e-22
1.567382812500000000e-01 -4.283835990919179940e-23
1.572265625000000000e-01 1.285185249294093222e-22
1.577148437500000000e-01 -3.897284503062407289e-23
1.582031250000000000e-01 -1.480100824425138683e-22
1.586914062500000000e-01 1.944389999218750647e-22
1.591796875000000000e-01 -8.668614635917547831e-23
1.596679687500000000e-01 3.055607208095241329e-22
1.601562500000000000e-01 5.128188261875622499e-22
1.606445312500000000e-01 1.370409175611297705e-22
1.611328125000000000e-01 -3.536376484769626158e-22
1.616210937500000000e-01 -5.875831397380187668e-23
1.621093750000000000e-01 3.360865646098488324e-22
1.625976562500000000e-01 -2.131928973098677841e-22
1.630859375000000000e-01 -4.777245056221458853e-22
1.635742187500000000e-01 2.584171327310440849e-22
1.640625000000000000e-01 5.246200433687448598e-22
1.645507812500000000e-01 -4.240049178289080383e-22
1.650390625000000000e-01 5.076524972641584877e-22
1.655273437500000000e-01 -1.873893099873292782e-23
1.660156250000000000e-01 -3.564185399651091689e-22
1.665039062500000000e-01 4.288515559202855050e-22
1.669921875000000000e-01 -2.959177377007873436e-22
1.674804687500000000e-01 5.451437938226204062e-22
1.679687500000000000e-01 1.911873456521382118e-22
1.684570312500000000e-01 -4.453761575423383703e-22
1.689453125000000000e-01 9.337638601577241454e-23
1.694335937500000000e-01 -1.343930671595004463e-22
1.699218750000000000e-01 -8.257147507251437361e-23
1.704101562500000000e-01 1.648845055574756783e-22
1.708984375000000000e-01 -3.243102458062958118e-22
1.713867187500000000e-01 -2.056272645032438707e-22
1.718750000000000000e-01 -7.267675774974990737e-23
1.723632812500000000e-01 3.543927183908369159e-22
1.728515625000000000e-01 -5.109453921806174805e-23
1.733398437500000000e-01 -3.837283561840108907e-22
1.738281250000000000e-01 -2.146579419575581438e-22
1.743164062500000000e-01 -9.265706479222061751e-24
1.748046875000000000e-01 2.721036799910231465e-22
1.752929687500000000e-01 -2.856935159135499735e-22
1.757812500000000000e-01 5.032783582450539975e-23
1.762695312500000000e-01 4.843301304268283884e-24
1.767578125000000000e-01 -2.948409612174920363e-25
1.772460937500000000e-01 2.833652732065176857e-22
1.777343750000000000e-01 7.417831581716819205e-24
1.782226562500000000e-01 3.711874513843374854e-22
1.787109375000000000e-01 -2.526201299664171892e-22
1.791992187500000000e-01 -3.548560930246026999e-22
1.796875000000000000e-01 -2.443016804575442084e-22
1.801757812500000000e-01 2.357909865257131225e-23
1.806640625000000000e-01 -2.282292475174083028e-22
1.811523437500000000e-01 -1.437200515875569424e-22
1.816406250000000000e-01 3.689662568201953503e-22
1.821289062500000000e-01 2.883350598269784954e-22
1.826171875000000000e-01 -3.108000751499336182e-22
1.831054687500000000e-01 -1.639636668245063355e-23
1.835937500000000000e-01 -6.305952084655167163e-23
1.840820312500000000e-01 -6.930616868367347929e-22
1.845703125000000000e-01 1.738572779241948071e-22
1.850585937500000000e-01 -5.236113829362050972e-23
1.855468750000000000e-01 2.108287508260741732e-22
1.860351562500000000e-01 -6.632767390156542967e-22
1.865234375000000000e-01 4.414536016506266752e-22
1.870117187500000000e-01 -3.390565050409869056e-22
1.875000000000000000e-01 2.050276583275913844e-22
1.879882812500000000e-01 8.568050468448704646e-23
1.884765625000000000e-01 -5.329013117287757333e-22
1.889648437500000000e-01 -1.817728769656970764e-22
1.894531250000000000e-01 1.670567917518685611e-22
1.899414062500000000e-01 3.876906681548002160e-22
1.904296875000000000e-01 4.106767360113407398e-22
1.909179687500000000e-01 2.301216805301829279e-22
1.914062500000000000e-01 2.481812759018588378e-22
1.918945312500000000e-01 3.685846847238453103e-22
1.923828125000000000e-01 -1.899107088294350804e-22
1.928710937500000000e-01 3.051480469220077850e-22
1.933593750000000000e-01 1.514247484361072441e-22
1.938476562500000000e-01 1.571688560830915675e-22
1.943359375000000000e-01 4.125745270576158419e-22
1.948242187500000000e-01 4.312955199227476589e-22
1.953125000000000000e-01 -3.425339020752128500e-22
1.958007812500000000e-01 2.710416646970814402e-22
1.962890625000000000e-01 -3.316027431775575441e-22
1.967773437500000000e-01 5.471827975748534532e-23
1.972656250000000000e-01 -2.673301280752285665e-23
1.977539062500000000e-01 -2.388458384015940943e-22
1.982421875000000000e-01 -8.737876076577412278e-23
1.987304687500000000e-01 -4.457683161094304014e-23
1.992187500000000000e-01 1.280707379306287867e-22
1.997070312500000000e-01 2.630845750297291859e-22
2.001953125000000000e-01 8.434713079482174215e-23
2.006835937500000000e-01 -2.857975137675055569e-22
2.011718750000000000e-01 3.561634193582162522e-23
2.016601562500000000e-01 3.156573040463777292e-23
2.021484375000000000e-01 8.826871945971348139e-23
2.026367187500000000e-01 1.539802411594263257e-23
2.031250000000000000e-01 1.818020496100941645e-22
2.036132812500000000e-01 -3.501269288500457298e-22
2.041015625000000000e-01 -1.525980504224080654e-23
2.045898437500000000e-01 1.999215358355892000e-22
2.050781250000000000e-01 2.636648791847739512e-22
2.055664062500000000e-01 4.098850792650101443e-22
2.060546875000000000e-01 8.103094773479953851e-23
2.065429687500000000e-01 -6.894439392352916635e-23
2.070312500000000000e-01 -2.620735371197483193e-22
2.075195312500000000e-01 1.389227030160714568e-22
2.080078125000000000e-01 -1.711454644263182505e-22
2.084960937500000000e-01 2.054627338959962020e-23
2.089843750000000000e-01 -1.058754823943443250e-22
2.094726562500000000e-01 -2.684674063704433726e-22
2.099609375000000000e-01 -1.437880174657301934e-23
2.104492187500000000e-01 -4.077076530208528422e-22
2.109375000000000000e-01 -5.751795904915313529e-23
2.114257812500000000e-01 2.611701555754044517e-23
2.119140625000000000e-01 -3.670920707430112803e-22
2.124023437500000000e-01 -6.409847905992930937e-23
2.128906250000000000e-01 -1.143577701601988828e-22
2.133789062500000000e-01 -4.946790866690171127e-23
2.138671875000000000e-01 -3.391845185713836098e-22
2.143554687500000000e-01 -1.697590426523579541e-22
2.148437500000000000e-01 1.738833542555073069e-22
2.153320312500000000e-01 -3.857922000826984377e-22
2.158203125000000000e-01 7.479505899950006017e-23
2.163085937500000000e-01 -3.978796344118105163e-22
2.167968750000000000e-01 2.043632912636952353e-22
2.172851562500000000e-01 -2.382366691949326341e-22
2.177734375000000000e-01 1.608678366708581475e-22
2.182617187500000000e-01 3.387780143805499459e-22
2.187500000000000000e-01 -1.192932142176154335e-22
2.192382812500000000e-01 -1.200559257474522680e-22
2.197265625000000000e-01 1.523305564874624487e-23
2.202148437500000000e-01 3.750371816065089727e-22
2.207031250000000000e-01 1.227299669915879355e-22
2.211914062500000000e-01 -3.120149488751147346e-22
2.216796875000000000e-01 -4.398284099628834365e-22
2.221679687500000000e-01 2.362292996718165047e-22
2.226562500000000000e-01 3.439142107090468721e-22
2.231445312500000000e-01 1.925563966879011530e-22
2.236328125000000000e-01 -3.677629695759889711e-22
2.241210937500000000e-01 -4.006560606248862251e-23
2.246093750000000000e-01 8.490300326646748021e-23
2.250976562500000000e-01 3.267457071340266822e-22
2.255859375000000000e-01 -1.018638563866420390e-21
2.260742187500000000e-01 4.749700159905726860e-22
2.265625000000000000e-01 2.639266576808461870e-22
2.270507812500000000e-01 -3.419284856892108414e-23
2.275390625000000000e-01 4.412132025516104210e-22
2.280273437500000000e-01 -1.252952603820155859e-22
2.285156250000000000e-01 3.059364091687167399e-22
2.290039062500000000e-01 1.044180641514861703e-22
2.294921875000000000e-01 2.534476508171952404e-22
2.299804687500000000e-01 2.979099692731644479e-22
2.304687500000000000e-01 6.104531188436174054e-22
2.309570312500000000e-01 2.476568976173663646e-22
2.314453125000000000e-01 -3.668879724506950042e-22
2.319335937500000000e-01 -6.146874444104010063e-23
2.324218750000000000e-01 -4.970774687718221628e-23
2.329101562500000000e-01 2.664060961334724796e-22
2.333984375000000000e-01 -3.554952857403436233e-22
2.338867187500000000e-01 6.768734458946751557e-22
2.343750000000000000e-01 1.902204265498348059e-22
2.348632812500000000e-01 -4.599388409771149367e-22
2.353515625000000000e-01 -1.254125340605553377e-22
2.358398437500000000e-01 2.316390889108229998e-22
2.363281250000000000e-01 4.578999360467020159e-22
2.368164062500000000e-01 2.382579529035549228e-22
2.373046875000000000e-01 -3.228502273508241673e-22
2.377929687500000000e-01 3.117294489060364189e-22
2.382812500000000000e-01 3.442812091762476232e-23
2.387695312500000000e-01 -5.231811753798746663e-22
2.392578125000000000e-01 -3.267894821020834693e-23
2.397460937500000000e-01 -5.572848719409956328e-22
2.402343750000000000e-01 3.029826543150085535e-22
2.407226562500000000e-01 -1.992866023632941785e-22
2.412109375000000000e-01 -3.701934355507191292e-22
2.416992187500000000e-01 -2.812228058454326760e-23
2.421875000000000000e-01 2.437860740082745386e-22
2.426757812500000000e-01 -4.906363613098249802e-23
2.431640625000000000e-01 2.378814320275834966e-23
2.436523437500000000e-01 -1.900998025659176824e-22
2.441406250000000000e-01 -2.637441161167615102e-23
2.446289062500000000e-01 2.749081734969294798e-22
2.451171875000000000e-01 -1.962975338766871592e-22
2.456054687500000000e-01 1.708031359836212447e-22
2.460937500000000000e-01 3.397805617616153625e-22
2.465820312500000000e-01 -1.536471563795293462e-22
2.470703125000000000e-01 -6.432235886350958798e-23
2.475585937500000000e-01 -4.456953098430445913e-22
2.480468750000000000e-01 4.710654549011523206e-22
2.485351562500000000e-01 -6.981213430953767466e-23
2.490234375000000000e-01 -5.299392810413648434e-23
2.495117187500000000e-01 1.528049087299675180e-22
2.500000000000000000e-01 2.859684004017413607e-24
2.504882812500000000e-01 -2.233545573704166531e-22
2.509765625000000000e-01 -6.241610529870334301e-22
2.514648437500000000e-01 -4.152672725642899641e-23
2.519531250000000000e-01 2.016015987063299232e-22
2.524414062500000000e-01 1.078239391602545139e-22
2.529296875000000000e-01 -1.517350391320688484e-22
2.534179687500000000e-01 -1.059544601034134526e-22
2.539062500000000000e-01 -2.001438805220538586e-22
2.543945312500000000e-01 -3.464389584068237199e-22
2.548828125000000000e-01 3.802858558417315349e-22
2.553710937500000000e-01 2.104120111860850695e-22
2.558593750000000000e-01 -2.173773824769467348e-22
2.563476562500000000e-01 3.417461325112788296e-22
2.568359375000000000e-01 -2.530087781287313449e-23
2.573242187500000000e-01 -3.614164955023752479e-22
2.578125000000000000e-01 -2.619707942093725166e-22
2.583007812500000000e-01 3.218812494855313093e-23
2.587890625000000000e-01 1.945520061764814588e-23
2.592773437500000000e-01 1.921145226807096865e-22
2.597656250000000000e-01 -1.573255562670625957e-22
2.602539062500000000e-01 5.825588117982322451e-22
2.607421875000000000e-01 3.083626205263238415e-23
2.612304687500000000e-01 -2.131802723038495847e-23
2.617187500000000000e-01 6.087259645619251558e-23
2.622070312500000000e-01 -2.195267500080253590e-22
2.626953125000000000e-01 3.210788384213357912e-23
2.631835937500000000e-01 4.131401910317482490e-22
2.636718750000000000e-01 -2.606107153192826227e-22
2.641601562500000000e-01 -1.643952952409930093e-22
2.646484375000000000e-01 -6.330952162909166568e-23
2.651367187500000000e-01 2.662768286958339608e-22
2.656250000000000000e-01 -4.826001879714427647e-23
2.661132812500000000e-01 1.091011400999591430e-23
2.666015625000000000e-01 -1.203029944993243908e-22
2.670898437500000000e-01 -4.152098551927139532e-22
2.675781250000000000e-01 -1.310530213313907659e-22
2.680664062500000000e-01 -2.159250712846582024e-22
2.685546875000000000e-01 1.604035387103971986e-22
2.690429687500000000e-01 -3.509907114499934372e-22
2.695312500000000000e-01 3.013138657645696734e-22
2.700195312500000000e-01 -3.642817396470739434e-22
2.705078125000000000e-01 1.991566988209783865e-22
2.709960937500000000e-01 -4.005570488886232996e-22
2.714843750000000000e-01 -3.705264676483321390e-22
2.719726562500000000e-01 -2.186133875582226167e-22
2.724609375000000000e-01 3.066159425341679945e-22
2.729492187500000000e-01 -2.148816166226362907e-22
2.734375000000000000e-01 1.060213391477195231e-22
2.739257812500000000e-01 -3.268917822586619265e-22
2.744140625000000000e-01 4.080109076789499154e-22
2.749023437500000000e-01 3.937526349303483255e-23
2.753906250000000000e-01 3.039403531638344085e-22
2.758789062500000000e-01 5.525333264758358454e-22
2.763671875000000000e-01 1.556816736367447460e-22
2.768554687500000000e-01 -2.197650397063272859e-22
2.773437500000000000e-01 2.911572075645896991e-22
2.778320312500000000e-01 -5.274365336359700789e-22
2.783203125000000000e-01 1.338834738385006684e-23
