# time, data
7.226562500000000000e-02 -8.854582464186035520e-23
7.275390625000000000e-02 -6.562909828543475881e-23
7.324218750000000000e-02 -2.923473611603913863e-22
7.373046875000000000e-02 -7.412344184353928984e-22
7.421875000000000000e-02 6.838889485788442253e-22
7.470703125000000000e-02 1.262936843742127042e-23
7.519531250000000000e-02 -6.567477200025850645e-22
7.568359375000000000e-02 -1.061253816089020556e-22
7.617187500000000000e-02 4.395158006683704376e-22
7.666015625000000000e-02 1.017751102394882606e-21
7.714843750000000000e-02 -6.939235764521708296e-22
7.763671875000000000e-02 1.352512041552137247e-21
7.812500000000000000e-02 -9.176108434877823077e-22
7.861328125000000000e-02 1.070027911034128767e-21
7.910156250000000000e-02 -1.664542587823005753e-21
7.958984375000000000e-02 4.284646833414061100e-22
8.007812500000000000e-02 -3.217837336854078613e-22
8.056640625000000000e-02 -3.633003984482827573e-22
8.105468750000000000e-02 -6.432909442566530710e-22
8.154296875000000000e-02 -7.114398581609293917e-22
8.203125000000000000e-02 -2.185840662225313607e-22
8.251953125000000000e-02 1.102927177234876626e-21
8.300781250000000000e-02 -3.285142552206508008e-22
8.349609375000000000e-02 -2.174839486889454462e-22
8.398437500000000000e-02 8.445537876301464664e-23
8.447265625000000000e-02 4.393886952285581856e-22
8.496093750000000000e-02 -9.964908948681636662e-22
8.544921875000000000e-02 -8.831283421839925185e-22
8.593750000000000000e-02 -9.749656456667982976e-22
8.642578125000000000e-02 2.645168496609124991e-22
8.691406250000000000e-02 -3.006275075900894996e-22
8.740234375000000000e-02 -8.127900910759377711e-22
8.789062500000000000e-02 -6.505785776263951226e-22
8.837890625000000000e-02 -3.766403537323556148e-22
8.886718750000000000e-02 1.473212107103028388e-22
8.935546875000000000e-02 6.700164617619260036e-22
8.984375000000000000e-02 2.867127532238605323e-22
9.033203125000000000e-02 1.190046011783034442e-21
9.082031250000000000e-02 -1.850762260032880834e-21
9.130859375000000000e-02 1.985369790744743427e-22
9.179687500000000000e-02 1.693914279406601758e-21
9.228515625000000000e-02 1.028341801986119166e-21
9.277343750000000000e-02 5.453262217357266972e-22
9.326171875000000000e-02 -2.040615415328824059e-21
9.375000000000000000e-02 1.423564285800996688e-21
9.423828125000000000e-02 7.963831628242577863e-22
9.472656250000000000e-02 1.519058119991113466e-22
9.521484375000000000e-02 1.220130881931899052e-22
9.570312500000000000e-02 -8.986050358120247790e-22
9.619140625000000000e-02 5.278379881448574101e-22
9.667968750000000000e-02 4.185824565125281034e-22
9.716796875000000000e-02 -2.685724617350868477e-22
9.765625000000000000e-02 2.148676604380470863e-22
9.814453125000000000e-02 1.277539465861856336e-21
9.863281250000000000e-02 -6.416231664112293935e-23
9.912109375000000000e-02 2.866363083683978340e-22
9.960937500000000000e-02 2.903232771743944416e-22
1.000976562500000000e-01 3.209177310015230995e-22
1.005859375000000000e-01 4.370530212786626919e-22
1.010742187500000000e-01 -2.221235444174418792e-23
1.015625000000000000e-01 -3.007996853015454113e-22
1.020507812500000000e-01 4.650728114418381575e-22
1.025390625000000000e-01 -2.816508363163176066e-22
1.030273437500000000e-01 -7.585734354059409648e-22
1.035156250000000000e-01 -1.633592059327038860e-21
1.040039062500000000e-01 1.975825804892143542e-22
1.044921875000000000e-01 7.712737138313663749e-22
1.049804687500000000e-01 -9.064350284192451562e-22
1.054687500000000000e-01 -6.474967478509213726e-22
1.059570312500000000e-01 2.339642238129482008e-22
1.064453125000000000e-01 -5.970548535853693357e-22
1.069335937500000000e-01 7.243101017981353750e-22
1.074218750000000000e-01 -8.413667991475908357e-23
1.079101562500000000e-01 5.807016272274901006e-22
1.083984375000000000e-01 6.999416220487714549e-23
1.088867187500000000e-01 5.360197148149655791e-22
1.093750000000000000e-01 -8.749963001216070651e-22
1.098632812500000000e-01 5.692186624013984424e-22
1.103515625000000000e-01 2.409365465122656314e-23
1.108398437500000000e-01 -5.091072084487113673e-22
1.113281250000000000e-01 5.731470740984452137e-23
1.118164062500000000e-01 -1.873296058777847472e-23
1.123046875000000000e-01 2.280807463306148751e-23
1.127929687500000000e-01 1.530013857309372714e-21
1.132812500000000000e-01 1.998569421617082055e-22
1.137695312500000000e-01 1.713154829807228692e-22
1.142578125000000000e-01 7.173431000097221955e-22
1.147460937500000000e-01 -2.888402138207860800e-24
1.152343750000000000e-01 -2.348784273617370522e-22
1.157226562500000000e-01 -1.165292457315523552e-21
1.162109375000000000e-01 2.718998473309324891e-23
1.166992187500000000e-01 -6.444447797159217318e-22
1.171875000000000000e-01 -9.725499769740326496e-22
1.176757812500000000e-01 -6.172278248202435603e-22
1.181640625000000000e-01 -7.284202889929079496e-22
1.186523437500000000e-01 1.032226501323948218e-22
1.191406250000000000e-01 -9.546104474916948746e-22
1.196289062500000000e-01 8.516397320550818720e-22
1.201171875000000000e-01 -3.025727062547365643e-22
1.206054687500000000e-01 -1.466583124348391979e-22
1.210937500000000000e-01 3.696994914604585957e-22
1.215820312500000000e-01 1.607447782569768981e-22
1.220703125000000000e-01 1.185348608123356078e-21
1.225585937500000000e-01 -4.845638829719766148e-22
1.230468750000000000e-01 1.645170236577815620e-21
1.235351562500000000e-01 -2.367964585153611202e-22
1.240234375000000000e-01 2.022309548010409896e-22
1.245117187500000000e-01 7.643116595009377203e-22
1.250000000000000000e-01 9.600856246175950830e-22
1.254882812500000000e-01 2.008479496175539989e-22
1.259765625000000000e-01 -2.372855530009400235e-22
1.264648437500000000e-01 4.396419287009065339e-22
1.269531250000000000e-01 1.516824323633850771e-22
1.274414062500000000e-01 -1.299575560038925463e-21
1.279296875000000000e-01 -5.572320683232031460e-22
1.284179687500000000e-01 -8.841715091536444792e-22
1.289062500000000000e-01 5.089457727995314750e-22
1.293945312500000000e-01 2.614696609888393340e-22
1.298828125000000000e-01 9.951458415224408008e-22
1.303710937500000000e-01 -1.265658551476165316e-21
1.308593750000000000e-01 8.995280496715186590e-22
1.313476562500000000e-01 -5.375690090480823059e-22
1.318359375000000000e-01 2.877086682294302055e-22
1.323242187500000000e-01 -1.370020613122444910e-22
1.328125000000000000e-01 -8.982510759144547453e-23
1.333007812500000000e-01 1.153485488729508030e-22
1.337890625000000000e-01 -1.029030523552761058e-21
1.342773437500000000e-01 -1.803170480527237442e-21
1.347656250000000000e-01 -6.347570146618316926e-22
1.352539062500000000e-01 1.115524778804874738e-21
1.357421875000000000e-01 1.553937263081472887e-22
1.362304687500000000e-01 5.650755352249447944e-22
1.367187500000000000e-01 3.760601985099080997e-22
1.372070312500000000e-01 1.798418901103141797e-21
1.376953125000000000e-01 5.325411600652919708e-22
1.381835937500000000e-01 1.557040876032606544e-21
1.386718750000000000e-01 -7.866048816307129972e-22
1.391601562500000000e-01 -7.920021885405752275e-22
1.396484375000000000e-01 1.374396387734765846e-22
1.401367187500000000e-01 1.317855220812008642e-21
1.406250000000000000e-01 -1.565644924954307178e-22
1.411132812500000000e-01 2.971749679882287335e-22
1.416015625000000000e-01 -7.068094250828158815e-22
1.420898437500000000e-01 -4.294989154367919517e-23
1.425781250000000000e-01 7.866171997926719620e-23
1.430664062500000000e-01 -8.185473879507194983e-22
1.435546875000000000e-01 -2.293770177219735734e-22
1.440429687500000000e-01 -4.377471883257712185e-22
1.445312500000000000e-01 7.861170446711895755e-22
1.450195312500000000e-01 6.868727598852670253e-22
1.455078125000000000e-01 1.448822382546328190e-21
1.459960937500000000e-01 4.864368344645991708e-23
1.464843750000000000e-01 -6.697141091123300976e-22
1.469726562500000000e-01 7.866374537066883333e-22
1.474609375000000000e-01 -8.873468734120446013e-22
1.479492187500000000e-01 -3.498032559989055293e-23
1.484375000000000000e-01 2.923037270205932410e-22
1.489257812500000000e-01 -3.445130845694158164e-22
1.494140625000000000e-01 4.345583189519204926e-22
1.499023437500000000e-01 -4.335523448199854404e-22
1.503906250000000000e-01 -1.528489034152079151e-22
1.508789062500000000e-01 -1.299898867852481354e-21
1.513671875000000000e-01 1.642097534195360391e-21
1.518554687500000000e-01 2.128891986083011382e-23
1.523437500000000000e-01 -3.058539725058223455e-22
1.528320312500000000e-01 4.069185774820907132e-22
1.533203125000000000e-01 -7.003935365267352016e-22
1.538085937500000000e-01 -1.588652940243946894e-21
1.542968750000000000e-01 8.003059301498402253e-22
1.547851562500000000e-01 -5.382107871485089435e-22
1.552734375000000000e-01 -3.694597921083612859e-22
1.557617187500000000e-01 8.098908386591474666e-22
1.562500000000000000e-01 -1.278759866446731799e-21
1.567382812500000000e-01 -2.396221185620569428e-22
1.572265625000000000e-01 -6.605115450497377834e-22
1.577148437500000000e-01 -2.986784503306233356e-22
1.582031250000000000e-01 -5.656832517518836087e-22
1.586914062500000000e-01 2.360748435354957075e-22
1.591796875000000000e-01 7.535779861943343114e-22
1.596679687500000000e-01 -1.680204954472345214e-22
1.601562500000000000e-01 1.709291966541761035e-21
1.606445312500000000e-01 -4.434877375497199300e-22
1.611328125000000000e-01 -5.115360408760449271e-22
1.616210937500000000e-01 6.862332560245103022e-22
1.621093750000000000e-01 -4.009424508026279899e-22
1.625976562500000000e-01 1.464345327343488097e-21
1.630859375000000000e-01 1.180568143883075773e-21
1.635742187500000000e-01 -1.018979642833474707e-21
1.640625000000000000e-01 9.040220617482108359e-22
1.645507812500000000e-01 8.006775244138469842e-22
1.650390625000000000e-01 1.662792301561715099e-21
1.655273437500000000e-01 6.792882742729580423e-22
1.660156250000000000e-01 -3.314457788521963248e-22
1.665039062500000000e-01 6.868739664226942655e-22
1.669921875000000000e-01 -1.537549157894757088e-22
1.674804687500000000e-01 -1.039543122248429395e-22
1.679687500000000000e-01 -1.832240451396808302e-22
1.684570312500000000e-01 1.065880514505416895e-21
1.689453125000000000e-01 -4.822162621875119337e-23
1.694335937500000000e-01 6.758347230256473785e-22
1.699218750000000000e-01 1.785718746479060632e-22
1.704101562500000000e-01 -6.937591512857972346e-22
1.708984375000000000e-01 1.078601681262225010e-21
1.713867187500000000e-01 1.228351942210303809e-22
1.718750000000000000e-01 -5.629188674230188560e-22
1.723632812500000000e-01 1.334295139012269724e-21
1.728515625000000000e-01 6.562521996718379100e-23
1.733398437500000000e-01 -1.555776193839950174e-21
1.738281250000000000e-01 8.477702647498914681e-22
1.743164062500000000e-01 -9.142476154723219886e-22
1.748046875000000000e-01 7.909296427700883392e-22
1.752929687500000000e-01 -3.263173113366248450e-22
1.757812500000000000e-01 -9.778141494401875755e-22
1.762695312500000000e-01 -1.622741491918861478e-21
1.767578125000000000e-01 1.071596036803989004e-21
1.772460937500000000e-01 -5.953544462339223040e-22
1.777343750000000000e-01 -8.915877283296757829e-22
1.782226562500000000e-01 2.460242210932361504e-22
1.787109375000000000e-01 -2.270241883981735003e-22
1.791992187500000000e-01 -1.414766875734531737e-22
1.796875000000000000e-01 1.380214685592168970e-22
1.801757812500000000e-01 -7.979804079267176520e-22
1.806640625000000000e-01 4.945676259192680073e-22
1.811523437500000000e-01 -5.369490736095230782e-22
1.816406250000000000e-01 -9.330929765791264890e-22
1.821289062500000000e-01 -2.531778199236348073e-22
1.826171875000000000e-01 5.670546266928493127e-22
1.831054687500000000e-01 -3.349289610817050837e-22
1.835937500000000000e-01 9.159993265317991462e-23
1.840820312500000000e-01 -1.455403071597436734e-21
1.845703125000000000e-01 -9.264436847482133014e-23
1.850585937500000000e-01 -5.006713335024854959e-22
1.855468750000000000e-01 -3.335643475450033115e-22
1.860351562500000000e-01 2.970331639418879978e-22
1.865234375000000000e-01 -2.352401705918525991e-22
1.870117187500000000e-01 -1.581393833031927588e-21
1.875000000000000000e-01 4.138201209461161842e-23
1.879882812500000000e-01 2.387303506651303044e-22
1.884765625000000000e-01 3.144952975497760819e-22
1.889648437500000000e-01 6.017963886726492977e-22
1.894531250000000000e-01 -1.096198935773870987e-21
1.899414062500000000e-01 5.633838125934186354e-22
1.904296875000000000e-01 1.403986185140946199e-21
1.909179687500000000e-01 -1.208573976732487569e-21
1.914062500000000000e-01 1.061172421925471890e-23
1.918945312500000000e-01 5.294393145099876589e-22
1.923828125000000000e-01 1.345147711969133790e-21
1.928710937500000000e-01 -3.050762487507275377e-24
1.933593750000000000e-01 -1.719945416670375305e-21
1.938476562500000000e-01 1.106248212638537957e-21
1.943359375000000000e-01 3.225265535959173721e-22
1.948242187500000000e-01 1.126756499578981135e-21
1.953125000000000000e-01 -7.324903010857341565e-22
1.958007812500000000e-01 -5.390186713935460675e-23
1.962890625000000000e-01 -6.770640932532799019e-22
1.967773437500000000e-01 -1.486579149963818230e-22
1.972656250000000000e-01 6.583560730426785198e-22
1.977539062500000000e-01 -2.305649367564250491e-22
1.982421875000000000e-01 -4.848560730653688739e-23
1.987304687500000000e-01 3.004881963498679510e-22
1.992187500000000000e-01 1.081090760303508317e-21
1.997070312500000000e-01 -8.803752618142226480e-22
2.001953125000000000e-01 -6.009795104510709940e-22
2.006835937500000000e-01 -9.900718590474128048e-22
2.011718750000000000e-01 8.450327208479941993e-22
2.016601562500000000e-01 -1.667622193382735618e-22
2.021484375000000000e-01 -1.553835684476746798e-22
2.026367187500000000e-01 -6.974648111856802255e-22
2.031250000000000000e-01 1.129850082834116420e-21
2.036132812500000000e-01 1.400938741870117394e-21
2.041015625000000000e-01 5.153608240475711121e-23
2.045898437500000000e-01 -8.206155388704808598e-22
2.050781250000000000e-01 -6.435814443313272294e-22
2.055664062500000000e-01 -1.024423961073957160e-21
2.060546875000000000e-01 -6.702006975109650655e-22
2.065429687500000000e-01 9.943872061437552315e-22
2.070312500000000000e-01 4.818676132752809549e-22
2.075195312500000000e-01 -4.085691678786046595e-22
2.080078125000000000e-01 -9.993453270211984892e-22
2.084960937500000000e-01 8.348124612082610202e-22
2.089843750000000000e-01 -4.540509413270580226e-23
2.094726562500000000e-01 1.021871039940799773e-21
2.099609375000000000e-01 5.087350726152026812e-22
2.104492187500000000e-01 -1.413784768054482553e-21
2.109375000000000000e-01 6.218773164699311974e-22
2.114257812500000000e-01 -4.143348875148397473e-22
2.119140625000000000e-01 2.905631900087464487e-23
2.124023437500000000e-01 -2.963334688518905341e-22
2.128906250000000000e-01 1.440775419229732860e-21
2.133789062500000000e-01 8.165717026223986196e-22
2.138671875000000000e-01 -9.470228702518622226e-22
2.143554687500000000e-01 2.382654796865304952e-23
2.148437500000000000e-01 6.536429808462898414e-22
2.153320312500000000e-01 -2.982179518063189724e-22
2.158203125000000000e-01 5.905569721537836770e-22
2.163085937500000000e-01 7.773150691870825847e-22
2.167968750000000000e-01 -6.407282385098006534e-22
2.172851562500000000e-01 -5.761951046939256959e-22
2.177734375000000000e-01 -4.088359207941905379e-22
2.182617187500000000e-01 -1.596563889031481653e-22
2.187500000000000000e-01 9.590221774189833554e-23
2.192382812500000000e-01 9.864806367827980781e-22
2.197265625000000000e-01 -3.337519735811671013e-22
2.202148437500000000e-01 4.716084461300034874e-22
2.207031250000000000e-01 -5.299816948620491027e-22
2.211914062500000000e-01 -1.702202756597569469e-22
2.216796875000000000e-01 -3.982276733880408553e-22
2.221679687500000000e-01 1.657951399136312065e-22
2.226562500000000000e-01 7.152945024517475583e-22
2.231445312500000000e-01 6.246150390559974938e-22
2.236328125000000000e-01 5.092330501693346790e-22
2.241210937500000000e-01 8.558836271335865565e-22
2.246093750000000000e-01 6.309291296506170196e-22
2.250976562500000000e-01 6.761670922184730932e-22
2.255859375000000000e-01 1.933255639896471983e-21
2.260742187500000000e-01 1.171227915403555444e-21
2.265625000000000000e-01 -8.180575081540410807e-22
2.270507812500000000e-01 -1.243343759709461654e-21
2.275390625000000000e-01 -1.494539027724263808e-22
2.280273437500000000e-01 7.927528523305464447e-22
2.285156250000000000e-01 -1.073484977223241255e-23
2.290039062500000000e-01 -9.316192923368663552e-22
2.294921875000000000e-01 4.376011276166965464e-22
2.299804687500000000e-01 1.124897744804139417e-21
2.304687500000000000e-01 4.599362360675760361e-23
2.309570312500000000e-01 -1.663652448574119031e-22
2.314453125000000000e-01 4.258382824989782116e-22
2.319335937500000000e-01 7.796791420805969149e-22
2.324218750000000000e-01 -9.863286389104216432e-22
2.329101562500000000e-01 -7.810040102870991523e-22
2.333984375000000000e-01 -1.203366847592079198e-21
2.338867187500000000e-01 -5.648662667664539755e-24
2.343750000000000000e-01 7.382886980391215595e-22
2.348632812500000000e-01 1.409079823831305182e-22
2.353515625000000000e-01 1.359002806253312567e-21
2.358398437500000000e-01 1.363075850286642984e-21
2.363281250000000000e-01 -2.811767897510081592e-22
2.368164062500000000e-01 9.173294496493389791e-22
2.373046875000000000e-01 1.746846613476841771e-21
2.377929687500000000e-01 9.836297556498694505e-22
2.382812500000000000e-01 1.782681603555369305e-21
2.387695312500000000e-01 -1.398463684450188945e-23
2.392578125000000000e-01 5.053969333011573947e-22
2.397460937500000000e-01 3.476705898305853357e-22
2.402343750000000000e-01 -5.650642542039626995e-23
2.407226562500000000e-01 7.442656348864357544e-24
2.412109375000000000e-01 6.307166567330237126e-22
2.416992187500000000e-01 -7.988354733836208679e-22
2.421875000000000000e-01 -4.485848026569540224e-23
2.426757812500000000e-01 2.424114096959846131e-22
2.431640625000000000e-01 1.446168378716901937e-22
2.436523437500000000e-01 7.238029098975623683e-22
2.441406250000000000e-01 2.178197503005802030e-21
2.446289062500000000e-01 -1.372715595008686783e-21
2.451171875000000000e-01 -7.229288375386067087e-22
2.456054687500000000e-01 6.513308787339305773e-23
2.460937500000000000e-01 2.219868780566118481e-22
2.465820312500000000e-01 -8.207495500561568638e-22
2.470703125000000000e-01 -3.465799235116572622e-22
2.475585937500000000e-01 -9.296376718929799814e-22
2.480468750000000000e-01 -2.710224198802906086e-22
2.485351562500000000e-01 3.047239201362659069e-22
2.490234375000000000e-01 -1.328946590187323528e-21
2.495117187500000000e-01 2.546840689257760154e-22
2.500000000000000000e-01 5.699052788890263333e-22
2.504882812500000000e-01 -2.089268046371217413e-22
2.509765625000000000e-01 -6.581451100663543100e-22
2.514648437500000000e-01 8.975599102324102078e-23
2.519531250000000000e-01 -1.095034998817605514e-21
2.524414062500000000e-01 -6.010340662326526393e-22
2.529296875000000000e-01 -1.492351206908569492e-22
2.534179687500000000e-01 -7.079534538357802356e-23
2.539062500000000000e-01 3.331144329359558114e-22
2.543945312500000000e-01 5.069178029276190276e-22
2.548828125000000000e-01 -3.639273445805267495e-25
2.553710937500000000e-01 1.541535954152140834e-22
2.558593750000000000e-01 -8.191257882056214315e-24
2.563476562500000000e-01 -6.338604299191713438e-22
2.568359375000000000e-01 4.863557400673762214e-22
2.573242187500000000e-01 -1.101272104517216247e-21
2.578125000000000000e-01 -2.106018107981369683e-22
2.583007812500000000e-01 1.293968981632905051e-22
2.587890625000000000e-01 3.877230216234262231e-22
2.592773437500000000e-01 6.694676784905092168e-23
2.597656250000000000e-01 7.061433163237287802e-22
2.602539062500000000e-01 -6.520732114062345347e-22
2.607421875000000000e-01 -3.172827758624094436e-22
2.612304687500000000e-01 -5.270385666688231979e-22
2.617187500000000000e-01 -5.684833677449272961e-22
2.622070312500000000e-01 -1.974279413081338899e-22
2.626953125000000000e-01 6.344337543778205453e-22
2.631835937500000000e-01 8.180860357258686725e-22
2.636718750000000000e-01 3.407708825787357403e-22
2.641601562500000000e-01 1.892057246151683884e-22
2.646484375000000000e-01 -1.143974964763102316e-21
2.651367187500000000e-01 -7.631967429626891339e-22
2.656250000000000000e-01 8.005363930508386210e-22
2.661132812500000000e-01 -4.731695546688224725e-24
2.666015625000000000e-01 6.912537416842959217e-22
2.670898437500000000e-01 1.026791514507320313e-21
2.675781250000000000e-01 -5.963337020145920954e-22
2.680664062500000000e-01 2.547125814236735225e-22
2.685546875000000000e-01 -5.787863358027412130e-22
2.690429687500000000e-01 -8.322374080827101812e-22
2.695312500000000000e-01 2.095656851540592683e-21
2.700195312500000000e-01 8.573096115668289306e-22
2.705078125000000000e-01 -2.345271323733036718e-21
2.709960937500000000e-01 3.562349534792542065e-22
2.714843750000000000e-01 2.860679805677632838e-22
2.719726562500000000e-01 -4.698654095497172830e-22
2.724609375000000000e-01 -2.613004519120817777e-22
2.729492187500000000e-01 -1.814982758677121009e-22
2.734375000000000000e-01 -1.086302403990367027e-22
2.739257812500000000e-01 -1.221465120815628502e-21
2.744140625000000000e-01 -4.090192649196022889e-22
2.749023437500000000e-01 3.705493409401418683e-22
2.753906250000000000e-01 4.287002752966172663e-22
2.758789062500000000e-01 -1.049307412287758020e-21
2.763671875000000000e-01 -8.980541012614072511e-22
2.768554687500000000e-01 2.233030049995200800e-22
2.773437500000000000e-01 -1.159157056820886267e-21
2.778320312500000000e-01 -4.975944660370966535e-22
2.783203125000000000e-01 8.490199213085276897e-22
